0,1,2,3,4
Jane Holman,No data,"['School for Seduction', 'Harrigan', 'Beware the Kids', '8,1']",['Reparto'],Sin oscar
Emily Kennard Dunn,1982,[''],"['Reparto', 'Arte', 'Equipos adicionales']",Sin oscar
Connie Britton,1967,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 5 premios Primetime Emmy
Sílvia Lourenço,No data,"['Contra Todos', 'Quanto Dura o Amor?', 'O Cheiro do Ralo', 'Fucking Different São Paulo']","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Márta Béres,1984,"['Penal i seksualni zivot Ane Dj.', 'Decameron 2007', 'Montevideo, Bog te video!', '2013 • 2 episodios', '2021']",['Reparto'],Sin oscar
Katy Tiemann,No data,"['Ant-Man', 'Mi nombre es Khan', 'Nosotros', 'El secreto de Adaline']","['Reparto', 'Casting', 'Arte']",Sin oscar
Bill DeWitt,No data,"['The Bob Braun Show', '1975 • 1 episodio']",No data,Sin oscar
Joy D. Borland,No data,"['To See the Moon in the Morning Sky', 'The Lords of Praxton', 'Breath of Courage', 'The Way Home']","['Reparto', 'Producción']",Sin oscar
Ruth Gabriel,1975,[''],"['Reparto', 'Producción']",Sin Oscar
Laura L. Cottrel,No data,[''],"['Reparto', 'Guion', 'Localización']",Sin oscar
Jamie Dornan,1982,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado a 1 premio BAFTA
Anja Jochimsen,No data,['Nuummioq'],['Reparto'],Sin oscar
Carina M. Johansson,1960,"['Leva livet', 'Orka! Orka!', '2004–2005 • 19 episodios', 'Rättens ordförandeRättens ordförande (2006)', 'Helena']",['Reparto'],Sin Oscar
Angelika Fink,No data,"['Sibylle', 'En el lugar del crimen', '2020 • 1 episodio', '2009', '2016']",['Reparto'],Sin oscar
Luc Feit,1962,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Max Records,1997,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Josie DiVincenzo,No data,[''],['Reparto'],Sin oscar
Basil Hoffman,1938,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Adèle Ado,No data,"['Les saignantes', '35 rhums', 'Una mujer en África', 'Love and Bruises']",['Reparto'],Sin Oscar
Kelsey Asbille,1991,[''],"['Reparto', 'Producción']",Sin Oscar
Ned Beatty,1937,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Óscar
Vibeke Ankjær,1962,"['Albert', 'Taxa', '1998–1999 • 12 episodios', 'Lise', 'Alberts Mor(voz, as Vibeke Ankjær Axværd)']",['Reparto'],Sin oscar
Javier Oliván,No data,"['Rabioso sol, rabioso cielo', 'Cygnus', 'Rencor tatuado', 'Érase Una Vez', '2017 • 1 episodio']",['Reparto'],Sin oscar
Kelton Pell,No data,"['Mystery Road: Origin', '2022 • 3 episodios', 'Raymond', 'Hector', 'Albert Yang']","['Reparto', 'Dirección', 'Producción']",Sin Oscar
Anna Klemp,marzo,[''],"['Reparto', 'Producción']",Sin Oscar
Rakesh Adiga,No data,"['Night Out', 'David', 'Mandya to Mumbai', '6,7']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Megan Lee Ethridge,No data,"['Alien Abduction', 'Premonitions', 'The Middleman', '2008 • 1 episodio', '2012']",['Reparto'],Sin oscar
John Saxon,1936,[''],"['Reparto', 'Dirección']",Sin Oscar
Matt Stasi,1975,"['The Waterhole', 'CSI: Miami', '2007 • 1 episodio', '2004', 'Patrick Berkeley']",['Reparto'],Sin oscar
Melissa Epps,No data,['For Love of Amy'],['Reparto'],Sin oscar
Anna Prus,1981,[''],['Reparto'],Sin oscar
Sarah Silverman,1970,[''],"['Reparto', 'Guion', 'Producción']",Ganó 2 premios Primetime Emmy
Kris Kristofferson,1936,[''],"['Music Artist', 'Reparto', 'Composición']",Nominado para 1 premio Óscar
Dudley Sutton,1933,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Tarun Shukla,No data,"['Drishyam', 'Calcutta Mail', 'Tashan', 'Swaha: Life Beyond Superstition']",['Reparto'],Sin oscar
Tiago Rodrigues,1977,"['Capitão Falcão', 'Cuidado com as Aparências', '2000–2002 • 50 episodios', '2023 • 1 episodio']","['Dirección de la segunda unidad o asistencia a dirección', 'Reparto', 'Equipos adicionales']",Sin Oscar
Stefan Lampadius,1976,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Adam Clark,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Stacy Keach,1941,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Tadeu di Pietro,1952,"['O Rei do Gado', '1996–1997 • 208 episodios', '1993', 'Médico de Mel', 'Serie de TV']",['Reparto'],Sin oscar
Marius Weingarten,1994,"['Enredos de chicas', 'Freche Mädchen 2', 'Lippels Traum', 'Familie Sonnenfeld', '2007 • 2 episodios']",['Reparto'],Sin oscar
Rockmond Dunbar,1973,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Tôru Minegishi,1943,"['Godzilla contra Biollante', 'Despedidas', 'Akô-jô danzetsu', 'Riyû']",['Reparto'],Sin oscar
Meredith Ostrom,1977,[''],"['Reparto', 'Producción']",Sin oscar
Bojan Lazarov,1972,"['Nije kraj', 'Drzavni sluzbenik', '2019 • 1 episodio', '2007', '2015']",['Reparto'],Sin oscar
Nadja Uhl,1972,[''],['Reparto'],Sin Oscar
Richard Mylan,1973,[''],"['Reparto', 'Producción', 'Composición']",Sin oscar
Benedict Cumberbatch,1976,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 2 premios Óscar
Maria Stephens,No data,[''],['Reparto'],Sin oscar
Fergie,1975,[''],"['Music Artist', 'Música', 'Reparto']",Sin Oscar
Nicola Di Pinto,1947,[''],['Reparto'],Sin oscar
Danielle Carter,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Ana Kostovska,1963,[''],['Reparto'],Sin oscar
Bob Jennings,No data,[''],"['Reparto', 'Especialistas', 'Guion']",Sin oscar
Tim Jo,1984,[''],"['Reparto', 'Banda sonora']",Sin oscar
Sam Jaeger,1977,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Clémence Poésy,1982,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Sera Rinka,No data,"['Shayô', 'Sûpu: Umarekawari no monogatari', 'Freedom', 'Flare']",['Reparto'],Sin oscar
Quese IMC,No data,"['Four Sheets to the Wind', 'Rise', '2017 • 2 episodios', '2009']","['Música', 'Reparto', 'Banda sonora']",Sin oscar
Boris Milivojevic,1971,"['Spomenik Majklu Dzeksonu', 'Munje!', 'Cetvrti covek', 'Idi mi, dodji mi']","['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Peter Tuinman,1947,[''],['Reparto'],Sin Oscar
Sabrina Le Beauf,1958,[''],['Reparto'],Sin Oscar
Sam Robards,1961,[''],"['Reparto', 'Producción']",Sin Oscar
Sam Elliott,1944,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 1 premio Óscar
Abby Corrigan,1998,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Jarvis Cocker,1963,[''],"['Reparto', 'Composición', 'Dirección']",Sin Oscar
James Crabtree,No data,"['Phata Poster Nikhla Hero', 'Main Aurr Mrs Khanna', 'Descubriendo a Nina', '2012 • 1 episodio', '2016']",['Reparto'],Sin oscar
Khushboo Grewal,No data,"['Baaghi', 'Dream Girl', 'Munde U.K. De', 'Aa Gaye Munde U.K. De']","['Reparto', 'Música', 'Banda sonora']",Sin oscar
Ian Roberts,1965,[''],"['Reparto', 'Guion', 'Producción']",Ganó 1 premio Primetime Emmy
Helge Jordal,1946,"['Orions belte', 'Vegas', 'Høst: Autumn Fall', 'Blücher']",['Reparto'],Sin Oscar
Steven Crowder,1987,[''],"['Producción', 'Guion', 'Reparto']",Sin Oscar
Dina Al-Erhayem,1975,"['Flugten', 'Istedgade', 'Dommeren', 'Kongeriget', '2002 • 1 episodio']",['Reparto'],Sin oscar
Volker Bruch,1980,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Stephen Gevedon,marzo,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Sin oscar
Marie Castelain,No data,['Hadewijch'],['Reparto'],Sin oscar
Dan Mailley,No data,"['La delgada línea roja', 'Get the Hell Out of Hamtown', 'Wannabe', 'Mentes criminales', '2010 • 1 episodio']","['Reparto', 'Equipos adicionales']",Sin oscar
Kimberley Nixon,1985,[''],['Reparto'],Sin Oscar
Arata Furuta,1965,[''],['Reparto'],Sin Oscar
Lília Cabral,1957,[''],['Reparto'],Sin Oscar
Marcos Akiaten,2010,[''],"['Reparto', 'Especialistas', 'Producción']",Sin oscar
John Beasley,1943,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Divya Dutta,1971,[''],"['Reparto', 'Música', 'Equipos adicionales']",Sin Oscar
Shelley Thomas-Harts,No data,[''],['Reparto'],Sin oscar
Jean Simmons,1929,[''],"['Reparto', 'Banda sonora']",Nominado para 2 premios Óscar
Tyler Ross,No data,[''],"['Reparto', 'Producción']",Sin oscar
Henrique Silveira,No data,"['Limbo: A Small Measure of Peace', '2016', '2018', 'Sonido', 'Sonido(as Luís Silveira)']",['Sonido'],Sin Oscar
Vesa Vierikko,1956,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Jeff Carpenter,No data,"['Bearer of the Morning: The Life of Te Ata Thompson Fisher', '7,5', 'Pearl', 'Mi nombre es Te Ata']","['Sonido', 'Dirección de fotografía y cámara', 'Música']",Sin Oscar
Marcia Laskowski,No data,"['El hombre del año', 'Regenesis', '2008 • 1 episodio', 'Dr. Eldridge', 'Serie de TV']",['Reparto'],Sin oscar
Zsolt Trill,1972,[''],['Reparto'],Sin Oscar
George MacKay,1992,[''],"['Reparto', 'Banda sonora']",Nominado a 1 premio BAFTA
David House,1958,"['The Host (La huésped)', 'Paul', 'El último desafío', 'El corredor del laberinto: Las pruebas']",['Reparto'],Sin Oscar
Kevin Akers,No data,"['Amor carnal', 'Kate', 'Los Vengadores', 'Un lugar tranquilo']","['Cámara y electricidad', 'Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Robert Tobin,junio,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Danni Carlos,1975,"['Quanto Dura o Amor?', 'A Mulher Invisível', 'Cidadão Brasileiro', '2006', 'Neném(as Danny Carlos)']","['Reparto', 'Banda sonora']",Sin oscar
Mahesh Raja,No data,"['The Legend of Bhagat Singh', 'Dil Pardesi Ho Gayaa', 'Tohse Bhail Pyaar', 'Reparto']",['Reparto'],Sin oscar
Allen Williamson,No data,[''],['Reparto'],Sin Oscar
Tony Dalton,1975,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Billy Gallo,1966,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Lukács Bicskey,1961,"['La legión del águila', 'Espías', 'Robin Hood', '2006 • 1 episodio', 'Alex']",['Reparto'],Sin oscar
Richard Lefebvre,No data,"['Calamari Union (Remake)', 'William Never Married', 'The Immaculate Conception of Little Dizzle', 'What the Funny', '2008']","['Reparto', 'Dirección', 'Producción']",Sin oscar
Billy Jones,1934,[''],"['Reparto', 'Banda sonora']",Sin oscar
Shawn Roberts,1984,[''],"['Reparto', 'Producción']",Sin Oscar
Vasilisa Barsukova,No data,['Voices'],['Reparto'],Sin oscar
Lee Battle,1987,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Matthew Jaeger,1980,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Producción']",Sin oscar
Samantha Farrell,No data,['Trapped'],['Reparto'],Sin oscar
William Lash,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Lisa Dewey,No data,['Guinness World Records Amazing Animals'],No data,Sin oscar
Constantine Markoulakis,1970,[''],['Reparto'],Sin Oscar
Adriana Ugarte,1985,[''],"['Reparto', 'Banda sonora']",Sin Oscar
J.C. Conway,No data,"['Snap Judgment', 'Cold Soldiers', 'Slavery and the Making of America', '2005 • 1 episodio', '2011']","['Reparto', 'Especialistas']",Sin oscar
Alessio Rigo de Righi,1986,[''],"['Dirección', 'Producción', 'Guion']",Sin Oscar
Rory Freedman,No data,"['Skinny Bitch Fitness: Booty Bounce', 'Skinny Bitch Fitness: Boot Camp', 'Skin Trade', 'Sustainable America']",['Dirección'],Sin oscar
Dominic Rickhards,No data,"['Fatal Rescue', 'Roma', '2005 • 1 episodio', 'Mike BrakeMike', 'Serie de TV']",['Reparto'],Sin oscar
Socratis Otto,No data,"['Matrix Reloaded', 'Sin rastro', 'Yo, Frankenstein', 'X-Men orígenes: Lobezno']","['Reparto', 'Dirección', 'Producción']",Sin oscar
Hrishitaa Bhatt,1981,[''],"['Reparto', 'Producción']",Sin Oscar
Alberto Jiménez,No data,[''],['Reparto'],Sin oscar
Klaus Maria Brandauer,1943,[''],"['Reparto', 'Dirección', 'Guion']",Nominado para 1 premio Óscar
Jean-Paul Bathany,No data,"['H', '1998–2002 • 32 episodios', 'Jean-Marc', 'Guion', 'Guion']","['Guion', 'Reparto', 'Dirección']",Sin Oscar
Álvaro Aguilar,No data,"['Evil Ways, Alae Noctis']",['Dirección'],Sin oscar
Ekrem Erkek,1946,"['Insanlari Seveceksin', 'Kurtlar Vadisi', '2003 • 2 episodios', '1979']",['Reparto'],Sin oscar
Brent Teclaw,No data,"['If Memory Serves', 'Guidance Councelor', 'Bank Teller #2', 'Gate guard']",['Reparto'],Sin oscar
Holmes Osborne,1947,[''],['Reparto'],Sin oscar
Bill Hader,1978,[''],"['Reparto', 'Guion', 'Producción']",Ganó 3 premios Primetime Emmy
Matt Stern,No data,[''],"['Reparto', 'Casting']",Sin oscar
John Sessions,1953,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Brendan Coyle,1963,[''],"['Reparto', 'Producción']",Nominado para 1 premio Primetime Emmy
Christian Vazquez,No data,[''],['Reparto'],Sin Oscar
Mitsuko Baishô,1946,"['Los sueños de Akira Kurosawa', 'La venganza es mía', 'Ikiteru uchiga hana nanoyo shin-dara sore madeyo to sengen', 'La anguila']","['Reparto', 'Banda sonora']",Sin Oscar
Olivia Cuartero-Briggs,No data,[''],"['Guion', 'Equipos adicionales', 'Reparto']",Sin Oscar
Richard Sammel,1960,[''],['Reparto'],Sin Oscar
Justice Leak,1979,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Christina Jo'Leigh,No data,[''],"['Producción', 'Reparto', 'Equipos adicionales']",Sin Oscar
Scout Alter,No data,"['Inland Empire', 'The Perfect Sleep', ""She's in Portland"", 'Social Distortion: Machine Gun Blues', '2011']","['Equipos adicionales', 'Reparto']",Sin oscar
Laura Dern,1967,[''],"['Reparto', 'Producción', 'Guion']",Ganó 1 premio Óscar
Shar Jackson,1976,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Rubén Cristiany,No data,"['El Pantera', '2007 • 2 episodios', 'Obispo', 'Serie de TV', '6,8']",['Reparto'],Sin oscar
Timo Ottevanger,No data,"['Mi Lobi', 'Amphibious 3D', 'Fictie', 'Safe Haven', '2019']","['Dirección', 'Reparto', 'Guion']",Sin oscar
Raymond J. Barry,1939,[''],['Reparto'],Sin Oscar
Jimmy Bennett,1996,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Yutaka Matsushige,1963,[''],['Reparto'],Sin Oscar
Rosie Shaw,No data,[''],['Reparto'],Sin oscar
Jack Kao,1958,[''],"['Reparto', 'Guion']",Sin Oscar
Anna Brüggemann,1981,[''],"['Reparto', 'Guion']",Sin Oscar
Olivier Gourmet,1963,[''],['Reparto'],Sin Oscar
Pushkar Shrotri,1970,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Sylvia De Fanti,1977,[''],['Reparto'],Sin oscar
Peggy Thompson,No data,"['The Lotus Eaters', 'In Search of the Last Good Man', 'Mejor que el chocolate', ""It's a Party""]","['Producción', 'Guion', 'Equipos adicionales']",Sin Oscar
Andrea Savo,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Sally Davis,1980,[''],"['Reparto', 'Banda sonora']",Sin oscar
Russell Crowe,1964,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Levi Holloway,No data,"['The Haven Place', 'Older Children', 'The Mob Doctor', '2012 • 2 episodios']","['Reparto', 'Guion']",Sin oscar
Hedda Carney,No data,['Night Fliers'],['Reparto'],Sin oscar
João Abel Baptista,No data,"['Aqui Tão Longe', '2016 • 1 episodio', 'Reparto(as João Abel)', 'Vendedor de automóveis', 'Serie de TV']",['Reparto'],Sin oscar
Christian Serratos,1990,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Shima Niavarani,1985,[''],"['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Vanessa Bauche,1973,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Lone Lindorff,1937,"[""Man sku' være noget ved musikken"", 'Los idiotas', 'Fri os fra det onde', 'El único camino']","['Reparto', 'Música']",Sin Oscar
Ethan Rosenfeld,1991,"['The Kill Point', '2007 • 5 episodios', '2009']",['Reparto'],Sin oscar
Byron Lambie,1937,"['Kids Unlimited', '2007 • 2 episodios', '2016', '2009', '2010']",['Reparto'],Sin oscar
Tipper Newton,enero,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Cuauhtémoc Duque,No data,"['Vecinos', '2006–2008 • 2 episodios', 'Julio', 'Eduardo', 'Grupo de apoyo']",['Reparto'],Sin oscar
Celina Jaitly,1981,[''],['Reparto'],Sin Oscar
Erik Saari,No data,"['Tic', ""Movin' on Up"", 'Deguello', 'Losing You']","['Reparto', 'Guion', 'Producción']",Sin Oscar
Mete Horozoglu,1975,[''],['Reparto'],Sin Oscar
Habib Ghuloom,No data,[''],['Reparto'],Sin oscar
John Allen,1959,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Jennifer Connelly,1970,[''],"['Reparto', 'Producción']",Ganó 1 premio Óscar
Ashley Antkowiak,No data,['Clancy'],['Reparto'],Sin oscar
Ljubomir Bandovic,1976,"['Vratice se rode', '2007–2008 • 21 episodios', 'Jamezdin', 'Serie de TV', '6,4']",['Reparto'],Sin Oscar
Fred Nii Amugi,No data,[''],['Reparto'],Sin Oscar
Jeff Sinasac,1973,[''],"['Reparto', 'Guion', 'Efectos visuales']",Sin Oscar
André Gordon,julio,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Mark Adam,1985,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Léane Grimaud,2003,"['Coco', 'Tempêtes', '2010', 'Romy', 'Serie de TV']",['Reparto'],Sin oscar
Ricardo Chavira,1971,[''],['Reparto'],Sin Oscar
Tamieka Chavis,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Omi Vaidya,No data,[''],"['Reparto', 'Edición', 'Guion']",Sin Oscar
Ilmari Järvenpää,No data,[''],['Reparto'],Sin oscar
Stink Fisher,1970,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Stephanie Renee,1971,"['Bell Witch Haunting', ""Yesterday's Tomorrow"", ""Who's Deal?"", 'Nightmares from the Mind of Poe']","['Reparto', 'Cámara y electricidad']",Sin oscar
Rick Vargas,No data,"['Sicario: El día del soldado', 'El único superviviente', 'Al descubierto', '2010 • 1 episodio', '2008']","['Reparto', 'Sonido']",Sin oscar
Lucien Jean-Baptiste,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Tony Mabesa,1935,[''],"['Reparto', 'Dirección']",Sin Oscar
Jesper Svane,No data,"['Kærestesorger', 'Ronnie ser på stjernerne', '2011']",['Reparto'],Sin oscar
Faizon Love,1968,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Sandy Greenwood,marzo,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Erica Soto,No data,"['Krampus: The Christmas Devil', 'Viscera', 'The Hayden Family Murders', '6,0']",['Reparto'],Sin Oscar
Branden Waits,1977,[''],"['Reparto', 'Dirección de arte', 'Guion']",Sin Oscar
Ashley Springer,No data,[''],"['Reparto', 'Producción', 'Casting']",Sin oscar
Nebojsa Dugalic,1970,"['Drzavni sluzbenik', '2019–2022 • 33 episodios', 'General Zivkovic', 'Serie de TV', '7,9']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Daniel Baldwin,1960,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Arved Birnbaum,1962,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Susan Spano,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Valentina Carnelutti,1973,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Clovis Cornillac,1967,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Shawna Waldron,1982,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Ryan McGivern,No data,[''],"['Producción', 'Reparto', 'Equipos adicionales']",Sin oscar
Zacharias Foppe,No data,"['Qué esperar cuando estás esperando', 'Wonderful World', 'Father of Invention', 'Paloma', '2013 • 4 episodios']","['Casting', 'Reparto', 'Dirección de casting']",Sin oscar
Mike Dunay,No data,"['The Ghostmaker', 'Z Nation', '2015 • 1 episodio', '2009']",['Reparto'],Sin oscar
Anian Zollner,1969,[''],"['Reparto', 'Guion']",Sin oscar
Alexia Fast,1992,[''],"['Reparto', 'Cámara y electricidad', 'Banda sonora']",Sin Oscar
Jeremy Make,No data,"['Ink', 'Kart Across America', 'Eat', 'Suburban']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Birol Ünel,1961,[''],['Reparto'],Sin Oscar
Mickey Sumner,1984,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Anita Reeves,1946,[''],"['Reparto', 'Dirección de casting']",Sin Oscar
Ulla Marie Broch,No data,"['Linus i Svingen', '2004 • 2 episodios', 'Lucy', 'Kathrine Beck', 'Serie de TV']",['Reparto'],Sin oscar
Leanne Best,No data,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Smita Hai,1955,"['Family: Ties of Blood', 'Karma: Crime. Passion. Reincarnation', 'Hamara Dil Aapke Paas Hai', 'Salaam-E-Ishq']",['Reparto'],Sin oscar
Elina Vehkaoja,No data,"['Syysprinssi', 'Lukio', '2008 • 5 episodios', '2009', '2009']",['Reparto'],Sin oscar
Seppi Haimmerer,No data,['Die Perlmutterfarbe'],['Reparto'],Sin oscar
Caroline Dhavernas,1978,[''],"['Reparto', 'Producción', 'Sonido']",Sin Oscar
Mathew McElhinney,No data,"['Cinco minutos de gloria', 'Cerrando el círculo', 'Shooting for Socrates', 'To Be Frank Carson']",['Reparto'],Sin oscar
Mabel Garza,No data,['Viaje redondo'],['Reparto'],Sin oscar
Sam Coppola,1935,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Sarah Foret,diciembre,[''],['Reparto'],Sin oscar
Shannon Holt,No data,No data,No data,Sin oscar
Wil Rillero,No data,['Running on Empty Dreams'],['Reparto'],Sin oscar
Johanna Bantzer,1978,[''],['Reparto'],Sin Oscar
Michael Harrison,1982,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Dany Boon,1966,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Andrew Hawley,1985,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Adelaide João,1921,"['O Luto de Electra', '5,1', 'Um Lugar Para Viver', '2009 • 2 episodios', '2009']",['Reparto'],Sin Oscar
Loletta Lee,1966,[''],['Reparto'],Sin Oscar
Joana de Verona,1989,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Sruthi Lakshmi,1990,[''],['Reparto'],Sin oscar
Brett Lee Alexander,No data,"['Still the Drums', 'Bajo la piel', 'Prism', 'Callous']",['Reparto'],Sin oscar
Lawrence Pressman,1939,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Emmanuelle Seigner,1966,[''],"['Reparto', 'Guion', 'Banda sonora']",Sin Oscar
Hashinosuke Nakamura,1965,"['Dauntaun hirozu', 'Goemon', 'Môri Motonari', '1997', 'Mitsunari IshidaIshida Mitsunari']",['Reparto'],Sin Oscar
Alberto Gimignani,1961,"['La piovra', '1989–1990 • 11 episodios', 'Gregorio AlvarezHugo Silva', 'Serie de TV', '5,4']",['Reparto'],Sin oscar
David Nykl,febrero,[''],"['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Itatí Cantoral,1975,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Laetitia Casta,1978,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Mark Pellegrino,1965,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Mark Duplass,1976,[''],"['Reparto', 'Producción', 'Guion']",Ganó 1 premio Primetime Emmy
Cornel West,1953,[''],"['Producción', 'Reparto', 'Guion']",Sin oscar
Sophie Lowe,junio,[''],"['Reparto', 'Edición', 'Dirección']",Sin Oscar
Kathrine Narducci,1960,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Bea Viegas,No data,['Balibo'],['Reparto'],Sin Oscar
Ken Mitsuishi,1961,"['Shin Godzilla', '13 asesinos', 'Audition', 'La delgada línea roja']",['Reparto'],Sin oscar
Jens Kraßnig,1974,"['Revision - Apocalypse II', 'Lacoma', 'Corto', '6,2']","['Reparto', 'Cámara y electricidad']",Sin oscar
Irrfan Khan,1967,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Juli Básti,1957,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Alex Klaus,No data,[''],"['Dirección', 'Guion', 'Reparto']",Sin Oscar
Fred Dennis,No data,[''],['Reparto'],Sin oscar
Jose Rosete,1975,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Kaniha,1982,[''],"['Reparto', 'Producción']",Sin Oscar
Michael Jacques,No data,[''],"['Reparto', 'Producción', 'Composición']",Sin Oscar
J.K. Simmons,1955,[''],"['Reparto', 'Banda sonora']",Ganó 1 premio Óscar
Lucy Punch,1977,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Christina Mauro,1971,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Danni DanDan Gadigan,1984,[''],"['Reparto', 'Cámara y electricidad', 'Producción']",Sin oscar
Kristyan Ferrer,1995,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Anupam Maanav,No data,"['Main Hoon Na', 'C.I.D.', '2015–2016 • 3 episodios', '2005', '2014']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Guion']",Sin oscar
José de Abreu,1946,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Scott Yaphe,1970,[''],['Reparto'],Sin oscar
Adam Goldberg,1970,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Wilson Gonzalez,1990,[''],"['Reparto', 'Banda sonora']",Sin Oscar
S.J. Hannah,No data,"[""Three Chris's"", 'Lleno de conmiseración', 'Curvy Girls Rock', '2018–2020 • 7 episodios', '2009']",['Reparto'],Sin oscar
Lee Oakes,1974,[''],['Reparto'],Sin oscar
Corbin Allred,1979,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Marshall Allman,1984,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Macdara Ó Fátharta,No data,"['Un horizonte muy lejano', 'Tenías que ser tú', 'Cré na Cille', 'Ros na Rún', '1996–2023 • 990 episodios']","['Reparto', 'Guion']",Sin oscar
Fabienne Hadorn,1975,"['En el lugar del crimen', '2015–2019 • 8 episodios', '2017', '2022', '2009']","['Reparto', 'Arte']",Sin oscar
Thora Birch,1982,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Jason Mercury,No data,[''],['Reparto'],Sin oscar
