0,1,2,3,4
Eva Holubová,1959,[''],"['Reparto', 'Guion y continuidad', 'Banda sonora']",Sin Oscar
James Best,1926,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Louis Dussol,1997,"['1 Journée', 'La guerra de los botones', 'Polisse', 'Le temps des porte-plumes']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Al Pacino,1940,[''],"['Reparto', 'Dirección', 'Producción']",Ganó 1 premio Óscar
Andrey Noskov,1972,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Ricardo Cadavid,No data,['Buscando a Miguel'],['Reparto'],Sin oscar
Sarah Patterson,1972,[''],['Reparto'],Sin oscar
Pedro Teles,No data,"['El tiempo entre costuras', '2014 • 1 episodio', '2007', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Richard Ulfsäter,1975,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Hidekazu Nagae,1958,"['Kamen Rider Zero-One', '2020 • 4 episodios', '1988', '2010', '2014']",['Reparto'],Sin oscar
Jarrod Bunch,1968,[''],['Reparto'],Sin oscar
Xavier Lafitte,1974,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Jeff Givan,No data,['The Blue Rose'],['Reparto'],Sin oscar
Al Thompson,No data,[''],"['Reparto', 'Producción', 'Especialistas']",Más en IMDbPro
Vojin Cetkovic,1971,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Rahul Singh,1976,[''],"['Reparto', 'Guion', 'Arte']",Sin Oscar
Marco Leonardi,1971,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Glen Hansard,1970,[''],"['Composición', 'Reparto', 'Música']",Ganó 1 premio Óscar
Benjamin Riley,agosto,[''],"['Dirección', 'Guion', 'Reparto']",Sin Oscar
Ørjan Gamst,No data,[''],"['Reparto', 'Arte', 'Banda sonora']",Más en IMDbPro
Keith David,1956,[''],"['Reparto', 'Producción', 'Composición']",Ganó 3 premios Primetime Emmy
Bernard Hill,1944,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Nominado a 2 premios BAFTA
Mariana Giménez,No data,"['Sr. Ávila', '2014–2018 • 14 episodios', '2013', 'Párpados azules']",['Reparto'],Sin oscar
Goreti Da Silva,No data,"['Alternate Endings', '4,6', '8,4', 'The Making of Daniel Boone']",['Reparto'],Sin oscar
Chris Pratt,1979,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Anders W. Berthelsen,1969,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Karina Smulders,1980,[''],['Reparto'],Sin Oscar
Marius Florea Vizante,1972,"['Restul e tacere', 'Filantropica', 'È pericoloso sporgersi', 'Liber ca pasarea cerului', '2019 • 7 episodios']",['Reparto'],Sin Oscar
Giselda Volodi,1959,[''],['Reparto'],Sin Oscar
Tracie Thoms,1975,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Aimee King,No data,['Elizabeth: La edad de oro'],['Reparto'],Sin oscar
Anita Anthonj,No data,"['Retrograde', 'Alberto and the Concrete Jungle', 'Exodus 20:13', 'Stealing Martin Lane']","['Reparto', 'Producción']",Sin oscar
Dimitra Matsouka,1974,[''],['Reparto'],Sin Oscar
Stacy Haiduk,1968,[''],"['Reparto', 'Producción']",Sin Oscar
Robert Davi,1951,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Rivka Bahar,1946,[''],['Reparto'],Sin oscar
Kevin John,1942,[''],"['Reparto', 'Dirección']",Sin oscar
Bing Hei Chim,No data,"['Di liu gan', '8,1', 'Du zun', 'Yu yan kuang qing']",['Reparto'],Más en IMDbPro
Maria Chiara Augenti,1982,"['Acuérdate de mí', 'Tre metri sopra il cielo', 'R.I.S. - Delitti imperfetti', '2010 • 19 episodios', 'Teresa']",['Reparto'],Sin oscar
Ági Szirtes,1955,"['Portugál', 'Az ember, aki nappal aludt', 'Nem élhetek muzsikaszó nélkül', 'El hombre de Londres']",['Reparto'],Sin Oscar
Phillip Rhys Chaudhary,junio,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Ignazio Oliva,1970,[''],"['Reparto', 'Dirección de fotografía y cámara', 'Dirección']",Sin oscar
Karine Vanasse,1983,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Meryl Streep,1949,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Ganó 3 premios Óscar
Lauren German,1978,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Pavel Landovský,1936,[''],['Reparto'],Sin Oscar
Evan Bernard,No data,"['Battleship', 'Luces de viernes noche', 'Día de patriotas', 'Dixie Chicks: Goodbye Earl', '2000']","['Dirección', 'Reparto', 'Dirección de fotografía y cámara']",Sin Oscar
Alberta Watson,1955,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Gustavo Prins,No data,"['La influencia', 'Strike 2']",['Reparto'],Sin oscar
Iaia Forte,1962,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Øyvind Lie Thommesen,No data,"['Fox Grønland', '2003 • 5 episodios', '1996', '1999', '2007']",['Reparto'],Sin oscar
Sigurd Bemme,1958,"['La lista de Schindler', 'A2Z', 'Polizeiruf 110', '1997 • 1 episodio', 'Self']",['Reparto'],Sin oscar
Boris Rehlinger,No data,"['Watch Dogs', '2014', '2012', '2012', 'Balmer']",['Reparto'],Sin oscar
Laurent Purotu,No data,['The Stonecutter'],['Reparto'],Sin oscar
Jay Bontatibus,1964,"['Hospital General', '2002–2003 • 38 episodios', 'Rob McCulloughRob', 'Serie de TV', '6,4']",['Reparto'],Sin oscar
Pedro Henrique,No data,[''],"['Reparto', 'Music Artist']",Más en IMDbPro
Yoon-Hee Lee,No data,"['7-beon-bang-ui seon-mul', 'Taxi Driver', '2021 • 1 episodio', '2018', '2017']",['Reparto'],Sin oscar
Alice Barrett,1956,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Piper Laurie,1932,[''],"['Reparto', 'Dirección', 'Banda sonora']",Nominado para 3 premios Óscar
Erin McMurtry,No data,"['Ready or Not', '1997 • 1 episodio', '1994', 'Rosie', 'Bike Girl']",['Reparto'],Sin oscar
Yûki Morinaga,1996,"['Alice in Borderland', '2020–2022 • 10 episodios', '2016', 'Satoru Sagara', 'Reparto']",['Reparto'],Sin oscar
Destiny Brownridge,No data,['Ahora o nunca'],['Reparto'],Sin oscar
Richard Roundtree,1942,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Frank Perozo,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Nick Offerman,1970,[''],"['Reparto', 'Producción', 'Música']",Nominado para 4 premios Primetime Emmy
Matthew Lillard,1970,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Masashi Endô,1974,"['Wild Zero', 'Toransufômâ: Bîsuto uôzu metarusu', '1999', '1998', '1995']",['Reparto'],Sin oscar
Julia Gorman,No data,"['A Suspeita', 'Sob Pressão', '2017 • 1 episodio', '2007', '2013']",['Reparto'],Sin oscar
Nikolaus Benda,1978,"['Park Hotel Stern', 'Dos vidas', 'El caso Fritz Bauer', 'En el lugar del crimen', '1999–2021 • 5 episodios']",['Reparto'],Sin oscar
Gabriel González,No data,"['Magic Funhouse!', '2016–2017 • 10 episodios', 'Dirección de fotografía y cámara(shot by)', 'Corto', '8,4']","['Dirección de fotografía y cámara', 'Reparto']",Sin oscar
Coralina Cataldi-Tassoni,1971,[''],"['Reparto', 'Composición', 'Producción']",Sin oscar
Vítor Norte,1951,[''],"['Reparto', 'Guion']",Sin Oscar
Marian Saastad Ottesen,1975,[''],['Reparto'],Sin Oscar
Engin Senkan,1944,[''],['Reparto'],Sin oscar
Thure Lindhardt,1974,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Sid Ali Kouiret,1933,"['Les suspects', ""L'opium et le bâton"", 'Les ambassadeurs', 'Le Retour']",['Reparto'],Sin Oscar
Miguel de Lira,1964,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Vando Villamil,1957,[''],['Reparto'],Sin Oscar
April Hoglund,No data,['It Is Fine! Everything Is Fine.'],['Reparto'],Sin oscar
Érika Mader,1985,"['Paraíso Tropical', '2007 • 87 episodios', '2018', '2006', 'Bebel']",['Reparto'],Sin oscar
Okan Bayülgen,1964,"['Agir Roman', 'Disko Krali', '2008–2012 • 22 episodios', '2009', '2003']","['Producción', 'Dirección de producción', 'Guion']",Sin Oscar
James Russo,1953,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Alessandro Quattro,No data,"['Fanum e il Demone Etrusco', ""L'amor fuggente"", 'Cámara y electricidad']",['Cámara y electricidad'],Sin oscar
Margalida Grimalt,1974,[''],"['Reparto', 'Vestuario', 'Diseño de vestuario']",Sin oscar
Paul Skrudland,No data,"['Excited', 'American Venus', 'The Dick Knost Show', 'Crimes of Mike Recket']",['Reparto'],Sin Oscar
Benoît Giros,No data,"['Quand tu descendras du ciel', 'Un petit air de fête', '1999', '2017', '2006']","['Reparto', 'Dirección']",Más en IMDbPro
Daniel Emilfork,1924,[''],['Reparto'],Sin oscar
Seth Abrams,No data,"['The Crack Down', 'The Warriors', '2005', '2012', '2009']","['Reparto', 'Producción', 'Guion']",Sin oscar
John Rothman,1949,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Leith M. Burke,1966,[''],['Reparto'],Sin Oscar
Sophie Aubry,1974,"[""L'orange de Noël"", '1996', '1990', '1995', 'Vinca']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Clé Bennett,No data,[''],"['Reparto', 'Dirección', 'Banda sonora']",Más en IMDbPro
Caroline Berliner,No data,"['Odette, una comedia sobre la felicidad', 'Marieke, Marieke', 'La cara oculta', 'Longueur, fréquence, intensité, émotion', '2017']",['Reparto'],Sin oscar
Wigand Witting,1942,"['Das Rätsel der Sandbank', '1987', 'Willi', 'Herbert Truczinski', 'Kerstins Vater']",['Reparto'],Sin oscar
Evert Aalten,No data,"['Het voorval - Armando en de mythe', 'Ammodo Docs']",['Sonido'],Sin oscar
Eri Ishida,1960,"['Tsuribaka nisshi 3', 'Tobu yume wo shibaraku minai', 'Tsuribaka nisshi 2', 'Snake Eyes: el origen']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Xiaolu Li,1981,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Laurent Talon,No data,"['Don Juan', 'La France', 'Mods', 'Les mauvaises habitudes']","['Reparto', 'Composición', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Khulan Chuluun,1985,"['Mongol', 'Shal', 'Lave', 'Epic Warrior Women', '2018 • 1 episodio']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Kelleia Sheerin,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Eric Cantona,1966,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Dime Ilijev,1952,"['Od denes za utre', '2010–2011 • 14 episodios', '1988', '2007', '2005']",['Reparto'],Sin oscar
Caroline Proust,1967,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Liliana De Castro,junio,[''],['Reparto'],Sin Oscar
Oscar Alegre,1939,[''],['Reparto'],Sin Oscar
Rosalie Julien,No data,"['Perros rabiosos', 'Vacarme', 'La edad de la ignorancia', 'Prémonitions', '2016 • 1 episodio']",['Reparto'],Más en IMDbPro
Paolo Calabresi,1964,[''],['Reparto'],Sin Oscar
Richard Leaf,1967,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Terry Pheto,1981,[''],"['Reparto', 'Dirección de casting', 'Producción']",Sin Oscar
Paloma Aristegui,No data,"['El secreto inconfesable de un chico bien', 'Los paraísos perdidos', 'Cuentos y leyendas', '1975 • 1 episodio', '1974 • 1 episodio']",['Reparto'],Sin oscar
Fred Ulysse,1934,"['Germinal', 'Vidocq: El mito', 'Messieurs les jurés', '1986 • 1 episodio', '2005']",['Reparto'],Sin oscar
Bengt C.W. Carlsson,1948,"['Millennium: Los hombres que no amaban a las mujeres', 'Canciones del segundo piso', 'Lycka till och ta hand om varandra', 'En pilgrims död', '2013 • 1 episodio']",['Reparto'],Sin Oscar
Chandra West,1970,[''],['Reparto'],Sin Oscar
Eric Bassanesi,1966,"['Blue Tornado', 'Two Tigers', 'En busca de la tumba de Cristo', 'Don Matteo', '2006 • 1 episodio']",['Reparto'],Sin oscar
Keira Knightley,1985,[''],"['Reparto', 'Producción', 'Cámara y electricidad']",Nominado para 2 premios Óscar
Afonso Francisco,No data,"['Freelancer', '2017', '2018', '2020', 'The Camera Guy(as Francisco Lopes)']","['Reparto', 'Guion y continuidad', 'Guion']",Más en IMDbPro
Allison Bell,No data,[''],['Reparto'],Más en IMDbPro
Miloje Ivanovic,1946,"['Hadersfild', 'Heimkehrer', 'Poslednja audijencija', '2008 • 1 episodio', '1989']",['Reparto'],Sin oscar
Geoff Hansen,1951,"['Noche de paz, noche de muerte', 'The Racketeers', '5,1', '4,5']","['Reparto', 'Dirección de fotografía y cámara', 'Dirección']",Sin oscar
Itay Tiran,1980,[''],"['Reparto', 'Guion']",Sin Oscar
Tygh Runyan,1976,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Kintarô Hara,1951,"['Kagi-dorobô no mesoddo', 'Shôrin shôjo', 'Kanpai Senshi After V', 'Shikeidai no erebêtâ']",['Reparto'],Sin oscar
Dianlun Zhang,No data,"['Qian ren gong lue', 'Tian tang kou', 'Chao yue', 'Hao jia huo']",['Reparto'],Sin oscar
Masaaki Akahori,No data,"['Sono yoru no samurai', 'Katsuragi jiken', 'Shin Ultraman', 'Gannibal', '2023 • 1 episodio']","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Daniella Alonso,septiembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Tracey Walter,1947,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Dermot Mulroney,1963,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Jill Bennett,1931,[''],"['Reparto', 'Guion']",Sin oscar
Áron Öze,1970,"['Elk*rtuk', 'P.S.O: In the Name of My Father', 'Ördögi kör', 'Hotel Margaret', '2022 • 53 episodios']",['Reparto'],Sin oscar
L.A. Calkins,No data,"['La matanza de Texas: El origen', 'Everything or Nothing']",['Reparto'],Más en IMDbPro
Haley Drummond,No data,['Susan Hero'],['Reparto'],Sin oscar
Richard Brundage,No data,[''],"['Reparto', 'Casting', 'Equipos adicionales']",Más en IMDbPro
Rhonda Huete,No data,"['Mientras estés conmigo', 'Low and Behold', 'Unusual Suspects', '2011 • 1 episodio']",['Reparto'],Sin oscar
Zhi-Ying Zhu,1982,[''],['Reparto'],Sin Oscar
Myriam Tallard,No data,"['Nitro', 'Nitro Rush', 'La bouteille', 'Musée Eden', '2010 • 1 episodio']","['Reparto', 'Equipos adicionales']",Sin oscar
Domini Blythe,1947,[''],['Reparto'],Sin oscar
Marc Gonzales,No data,['Bandwidth'],"['Agente de talentos', 'Producción', 'Dirección de producción']",Sin oscar
Amos Gitai,1950,[''],"['Dirección', 'Guion', 'Producción']",Sin Oscar
Gaspard Ulliel,1984,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Amin Tarokh,1953,[''],"['Reparto', 'Producción']",Sin Oscar
Violeta Pérez,No data,[''],['Reparto'],Más en IMDbPro
Clara Samper,No data,"['Satanás, perfil de un asesino', 'La milagrosa', 'Bonjour Felicity']",['Reparto'],Sin oscar
Beverly Todd,1946,[''],['Reparto'],Sin Oscar
Bernard Holley,1940,"['The Tripods', '1985 • 5 episodios', 'Axon ManPeter Haydon', 'Serie de TV', '8,6']",['Reparto'],Sin oscar
Jerry Ferrara,1979,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Matthias Habich,1940,[''],['Reparto'],Sin Oscar
Florence Denou,No data,"['Pigalle, la nuit', '2009 • 6 episodios', '2003', '2024', '2000']",['Reparto'],Sin oscar
Raul Barcelo,No data,"['Lo que la gente cuenta', '2021 • 1 episodio', '2008', '2011', '2014']",['Reparto'],Sin oscar
Jonathan Gruber,No data,"['Follow Me: The Yoni Netanyahu Story', ""Pola's March"", 'Story of Cool', '2018 • 3 episodios', '2009']","['Producción', 'Guion', 'Dirección']",Sin Oscar
Philippe Leroy,1930,[''],['Reparto'],Nominado para 1 premio Primetime Emmy
Murad Ali,No data,"['Dil To Pagal Hai', 'Kill Dil', 'Kal: Yesterday and Tomorrow', 'Gang']","['Reparto', 'Vestuario', 'Música']",Sin oscar
Mia Dillon,1954,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Sam Garbarski,1948,"['Irina Palm', 'Bye Bye Germany', 'Vijay and I', 'Quartier lointain']","['Dirección', 'Guion', 'Reparto']",Sin Oscar
Mindy Cohn,1966,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Randy Travis,1959,[''],"['Music Artist', 'Reparto', 'Composición']",Sin Oscar
John Francis,1985,[''],"['Reparto', 'Guion', 'Producción']",Nominado a 1 premio BAFTA
Biyouna,1952,[''],"['Reparto', 'Música', 'Guion']",Sin oscar
Jessika Lundberg,No data,"['La comedia de la vida', 'Orka! Orka!', '2004 • 1 episodio']",['Reparto'],Sin oscar
Dileep,1968,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Giulio Buccolieri,No data,"['Guido che sfidò le Brigate Rosse', 'Giorni di primavera']",['Reparto'],Sin oscar
Lena Olin,1955,[''],['Reparto'],Nominado para 1 premio Óscar
K. Viswanath,1930,[''],"['Guion', 'Dirección', 'Reparto']",Sin Oscar
Guillaume Lemay-Thivierge,1976,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección']",Sin Oscar
Valentina Castellani,No data,"['La profecía', 'Recién casados', 'John Wick: Pacto de sangre', 'El rito']","['Reparto', 'Equipos adicionales', 'Producción']",Más en IMDbPro
Fabián Arenillas,1964,[''],['Reparto'],Sin Oscar
Dieudonné Kabongo,1950,"[""L'envahisseur"", 'Diamant', '1997 • 5 episodios', '2005', '2012']","['Reparto', 'Composición']",Sin Oscar
Billy Stockholm,No data,['It Is Fine! Everything Is Fine.'],['Reparto'],Sin oscar
Stephen Adly Guirgis,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Rami Heuberger,1963,[''],"['Reparto', 'Guion']",Sin Oscar
William Benz,No data,['One Day Like Rain'],"['Reparto', 'Arte']",Sin oscar
Philippe Gaudry,No data,"['Toutes les nuits', 'Osmose', ""L'âge d'homme... maintenant ou jamais!"", 'Le pont des Arts']",['Reparto'],Sin oscar
April Carroll,No data,[''],"['Reparto', 'Maquillaje', 'Vestuario']",Más en IMDbPro
Mila Kunis,1983,[''],"['Reparto', 'Producción', 'Maquillaje']",Sin Oscar
Benicio Del Toro,1967,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Paulo Araujo,1932,[''],"['Dirección', 'Reparto']",Sin oscar
Salman Rushdie,1947,[''],"['Guion', 'Reparto', 'Producción']",Sin Oscar
Terence Bernie Hines,1969,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jenny Gabrielle,No data,[''],['Reparto'],Más en IMDbPro
Andreas Beckett,1969,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Chris Carmack,1980,[''],"['Reparto', 'Banda sonora']",Sin oscar
Ümit Çirak,1969,"['Eskiya', 'Bi Küçük Eylül Meselesi', 'Sis ve Gece', 'Hayalet: 3 Yasam']","['Reparto', 'Equipos adicionales']",Sin oscar
Levana Finkelstein,1947,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Kris Shen,1992,"['Jué shèng de hui pai', 'Memory Love', '2017 • 13 episodios', '2007']",['Reparto'],Sin oscar
Wei Kong,No data,"['Misandry', '2022']",['Reparto'],Sin oscar
LaQuita Cleare,julio,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Owen Patchen Evans,No data,['The Final Season'],['Reparto'],Sin oscar
Alessandro Nivola,1972,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Nicolle Rochelle,1979,[''],"['Reparto', 'Banda sonora']",Sin oscar
Chad R. Davis,1977,[''],['Arte'],Sin oscar
Brenda Luana Rodrigues Lima,No data,['Mutum'],['Reparto'],Sin oscar
Maria Buttazzoni,No data,"['Charlie', 'Wake Up and Waltz']",['Reparto'],Sin oscar
