0,1,2,3,4
Robert Powell,1944,[''],"['Reparto', 'Equipos adicionales']",Nominado a 1 premio BAFTA
Valeria Golino,1965,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Denis Fouqueray,No data,"['La belle captive', 'El favor, el reloj, y el gran pescado', 'Los inmortales', '1994 • 1 episodio', 'Detective(as Denys Fouqueray)']",['Reparto'],Sin oscar
Veronica Dei,No data,['No molestes más'],['Reparto'],Sin oscar
Mathieu Bauer,No data,"['Les yeux menteurs du jour', 'Please Kill Me', '5,7', '5,9']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Marie Matheron,1959,"['La lettre à Dédé', 'Primer verano', 'Polvo de ángel', 'La règle du je']",['Reparto'],Sin Oscar
Kenneth Söderman,1957,"['Rederiet', '1992–2002 • 296 episodios', '2004', '1990', '1993']","['Reparto', 'Banda sonora']",Sin oscar
Manca Kosir,1948,"['El abedul', 'Ko pride lev', 'Marija', '1977 • 4 episodios', '1975']",['Reparto'],Sin oscar
Barbara Sukowa,1950,[''],"['Reparto', 'Banda sonora', 'Música']",Sin Oscar
Dagmar Beiersdorf,1944,"['Dirty Daughters oder Die Hure und der Hurensohn', 'Puppe kaputt', '7,4', 'Dirección']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección']",Sin oscar
Yevgeny Barkov,1934,[''],['Reparto'],Sin oscar
Shigeru Izumiya,1948,"['Hâremu Barentain Dei...', 'Pompoko', 'Desu pawuda', 'Yaju-deka']","['Reparto', 'Guion', 'Composición']",Sin Oscar
Geng Li,No data,[''],"['Composición', 'Música', 'Banda sonora']",Más en IMDbPro
Paul Freeman,1943,[''],['Reparto'],Sin Oscar
Gene Bicknell,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Dorothée Berryman,1948,[''],['Reparto'],Sin Oscar
Josef Griesser,1937,"['Idomeneo', '7,9', 'El valle oscuro', 'Flashback - Mörderische Ferien']",['Reparto'],Sin oscar
Tsurube Shôfukutei,1951,"['Dia dokutâ', 'Fushigi na misaki no monogatari', 'Closed Ward', 'Otôto']",['Reparto'],Sin Oscar
Rena Craig,No data,"['The Color of Evening', 'A Peaceable Kingdom', '1989 • 1 episodio', 'Bitty CantrellLady M.C.', 'Serie de TV']",['Reparto'],Sin oscar
Turhan Aksoy,No data,['Soguktu ve Yagmur Çiseliyordu'],['Reparto'],Sin oscar
Jim Carter,1948,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Nominado para 4 premios Primetime Emmy
Masato Furuoya,1957,"['Hipokuratesu-tachi', 'Uchuu no hosoku', 'Endoresu warutsu', 'Eien no ko', '2000 • 11 episodios']",['Reparto'],Sin Oscar
Arturo Bonín,1943,[''],['Reparto'],Sin oscar
Nelly Alard,No data,"['Flash-back (El apartamento)', 'Venice/Venice', 'Joséphine, ange gardien', '2010 • 1 episodio', '1990']","['Guion', 'Reparto']",Sin oscar
Mahrokh Ahankhah,No data,['Primer plano'],No data,Sin oscar
Xudong Sun,No data,['Iron & Silk'],['Reparto'],Sin oscar
Aleksandr Belyavskiy,1932,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Norma Aleandro,1936,[''],"['Reparto', 'Guion']",Nominado para 1 premio Óscar
Daniel Stern,1957,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Bill Erwin,1914,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Petra Scharbach,No data,"['Lolita 2000', 'Metti un diavolo a cena', '5,8', '4,9']",['Reparto'],Sin oscar
Mammukoya,1946,[''],['Reparto'],Sin oscar
Peter Sodann,1936,"['Erscheinen Pflicht', 'En el lugar del crimen', '1992–2007 • 45 episodios', 'Schermutzki', 'Serie de TV']",['Reparto'],Sin Oscar
Mustafa Suphi Baltaci,1949,"['Japon Isi', 'Yedi Uyuyanlar', 'Sari Mercedes', 'Nar Kirmizi / Can Borcu']",['Reparto'],Sin oscar
Yaman Tüzcet,1942,"['Nokta ile Virgül: Paldir Küldür', 'Sosyete Saban', 'Abuzer Kadayif', 'Hababam Taburu']","['Reparto', 'Guion']",Sin oscar
Rosie Gaines,No data,"['Goofy e hijo', 'Prince and the New Power Generation: Diamonds and Pearls Live at Glam Slam', 'Frauen sind was Wunderbares', 'Prince Interactive', '1994']","['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Helmut Kohl,1930,"['Rotwang muß weg!', 'Lindenstraße', '1994 • 1 episodio', '1990', '1992']",['Reparto'],Sin Oscar
Estrella Kuenzler,2012,"['Pila-balde', 'Orapronobis', 'Sa init ng apoy', 'Experience']",['Reparto'],Sin Oscar
Raúl Fraire,1932,[''],['Reparto'],Sin oscar
Muso Isoyev,No data,"['Iskuplenie', '7,1', 'Reparto', 'Reparto']",['Reparto'],Sin oscar
Tomislav Maretic,1951,"['Rosencrantz y Guildenstern han muerto', 'Nausikaja', 'Cetverored']",['Reparto'],Sin oscar
Ljuba Skorepová,1923,[''],"['Reparto', 'Banda sonora']",Sin oscar
Gam-Hung Fung,No data,"['Siu sang mung ging wan', 'Hong fu qi tian', 'Ren hai gu hong', 'Mong foo sing lung']",['Reparto'],Más en IMDbPro
Yanara Moreno,No data,"['Hello Hemingway', 'La isla interior', 'Que parezca un accidente', 'Morir en el intento']",['Reparto'],Sin oscar
Robert De Niro,1943,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 2 premios Óscar
Hilde Aarø,No data,"['Til en ukjent', 'Et godt tilbud']","['Reparto', 'Equipos adicionales']",Sin oscar
Chiara Caselli,1967,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Lawrence Cheng,1954,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Yoshimi Ashikawa,1958,"['Jingi', 'Anshitsu', 'Ebarake no hitobito', 'Reparto']",['Reparto'],Sin oscar
Marie Dubois,1937,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Cem Bender,1965,"['Omar and Us', 'Hakan, el protector', '2018 • 2 episodios', '2011', 'Osman']",['Reparto'],Sin Oscar
Viveka Davis,1969,[''],"['Reparto', 'Diseño de producción']",Sin oscar
Erik Borgman,No data,"['Pink Ulysses', 'La magie continue', '1986']",['Reparto'],Sin oscar
Héctor Kiev,1951,"['Arizona', 'Con el odio en la piel', 'La contrabandista', 'Crimen en Los Angeles']","['Reparto', 'Guion', 'Dirección']",Sin oscar
Khurgulek Kongar,No data,['Vozvrashchenie Khodzhi Nasreddina'],['Reparto'],Sin oscar
Lorraine Bracco,1954,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
László Kistamás,1958,"['Meteo', 'A szárnyas ügynök', 'Reparto', 'Attorney Torma']",['Reparto'],Sin oscar
Bo Bojoh,No data,"['Floodlands', '2019 • 5 episodios', '1990', 'Maïda', 'Serie de TV']",['Reparto'],Sin oscar
Anirudh Agarwal,1949,[''],"['Reparto', 'Dirección']",Sin oscar
Pierre Richard,1934,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Ina Cissé,No data,"['Tilaï (Cuestión de honor)', 'La colère des dieux']",['Reparto'],Sin oscar
Daniel Capelle,No data,"['Enemigo Público', '2016 • 10 episodios', 'Composición']",['Composición'],Sin oscar
Sam Besekow,1911,"['Midsommerdrøm i fattighuset', 'Hosekræmmeren', 'Matador', '1965', '1970']","['Dirección', 'Reparto', 'Guion']",Sin oscar
Satoko Iwasaki,1966,"['Rippu Van Winkuru no hanayome', 'La balada de Narayama', 'Zegen, el señor de los burdeles', ""Kin'yû fushoku rettô: Jubaku""]",['Reparto'],Sin oscar
Petr Cepek,1940,[''],"['Reparto', 'Banda sonora']",Sin Oscar
William De Vital,1959,[''],"['Especialistas', 'Reparto', 'Dirección']",Sin Oscar
Sara Marques,No data,"['Desempregato', '2017', 'Guion', 'Girl']","['Guion', 'Dirección', 'Reparto']",Sin Oscar
Da Guo,No data,"['Jun zi meng', '2023']",['Guion'],Sin oscar
Ciaran Madden,1942,[''],"['Reparto', 'Banda sonora']",Sin oscar
Ugo Tognazzi,1922,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Kalin Shivarov,No data,['Defitzit'],['Reparto'],Sin oscar
Melora Hardin,1967,[''],"['Reparto', 'Dirección', 'Producción']",Nominado para 1 premio Primetime Emmy
Bülent Kayabas,1945,"['Kirmizi Gece', 'Yengen', 'Karateci Kiz', 'Bir Baba Hindu']","['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Matthew Modine,1959,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Petko Dikov,No data,"['Reserwat', 'Vse otlagam da te zabravya', '7,2']",['Reparto'],Sin oscar
Vania Tzvetkova,1958,"['Barierata', 'Sedem chasa razlika', '2011–2013 • 76 episodios', '1985', '1982']",['Reparto'],Sin Oscar
Mineko Mori,No data,"['Allá en el Rancho', 'Un gallo con muchos huevos']","['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Peter Bolhuis,1954,"['Sjans', '1992–1994 • 26 episodios', 'Van den Houwert', 'Thijs', 'Serie de TV']","['Reparto', 'Guion', 'Banda sonora']",Sin oscar
Siqin Gaowa,1949,[''],['Reparto'],Sin Oscar
Carl Sjöström,No data,"['Solsidan', '2010 • 9 episodios']",['Reparto'],Sin oscar
Anton Radichev,1947,"['Rottenbury Drive', 'Serie de TV', 'Reparto', 'Mazhat na Pepi']","['Reparto', 'Dirección de producción']",Sin oscar
Sumeet Saigal,1966,[''],"['Reparto', 'Producción']",Sin oscar
David Cloud,No data,"['La matanza de Texas III', 'After MASH', '1983 • 1 episodio', 'Larry', 'Reparto']","['Reparto', 'Banda sonora']",Sin oscar
Jade Magri,No data,"['Más allá de la aventura', 'La cadena', 'Runaway Bay', '1993 • 3 episodios', 'Young Girl']",['Reparto'],Sin oscar
Sonia Braga,1950,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 1 premio Primetime Emmy
Kin Sugai,1926,[''],['Reparto'],Sin Oscar
Kwok Wing Ha,No data,"['Armas invencibles', 'Los piratas del mar de China', 'El cristal mágico', 'Iron Angels']","['Reparto', 'Especialistas']",Sin oscar
Billie Bird,1908,[''],"['Reparto', 'Banda sonora']",Sin oscar
Kirti Kumar,No data,"['Hatya', 'Aunty No. 1', 'Naseeb', 'Do Ankhen Barah Hath']","['Reparto', 'Dirección', 'Música']",Sin oscar
Dominique Serrand,No data,"['Malavita', 'Trauma', 'The Usual', 'Old Explorers']",['Reparto'],Sin oscar
Courtney Thorne-Smith,1967,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Gopalakrishna Paruchuri,1946,"['Ganesh', 'Kai Raja Kai', 'Guion', 'Guion']","['Guion', 'Reparto', 'Guion y continuidad']",Sin Oscar
Preeti Sapru,1957,"['Sardari', 'Qurbani Jatt Di', 'Teri Meri Gal Ban Gayi', 'Mehndi Shagna Di']","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Albert Schultz,1963,"['The Red Green Show', '1996–1998 • 11 episodios', 'Dr. Noah Knelman', 'Anderson', 'Serie de TV']","['Reparto', 'Producción', 'Guion']",Sin Oscar
James Pax,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Yuriy Kuznetsov,1946,[''],['Reparto'],Sin Oscar
Nuriya Akhmedova,1950,"['Yoxlama', 'Ölsäm... bagisla', 'Hökm', '8,4']",['Reparto'],Sin oscar
Jocelyn Betheras,No data,['Struck by Lightning'],['Reparto'],Sin oscar
Eri Fuse,1962,"['Boiling point (Punto de ebullición)', 'Ore ore', 'Entre los sueños y la muerte', 'Hana y Alice']",['Reparto'],Sin oscar
Chris Mulkey,1948,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Donald Craig,1941,"['La sombra de los culpables', 'Dos sabuesos despistados', 'Se ha escrito un crimen', '1986–1989 • 2 episodios', 'Hospital Intern']",['Reparto'],Sin oscar
Antonio Eric,No data,"['Operación asesinato', '6,7', '5,0', '3,2']",['Reparto'],Sin oscar
Hector Vega Mauricio,1965,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Brian Tarantina,1959,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Doreen Warburton,1930,"['The Evil Touch', '1973 • 1 episodio', '1966', '1964 • 1 episodio', ""Anna BrandellDiane 'Girlie' PiperEdith Farrell""]",['Reparto'],Sin oscar
Luigi Montini,1934,"['Mediterráneo', ""La ragazza dell'addio"", 'Satanik', 'Il maresciallo Rocca', '1996–2005 • 10 episodios']","['Reparto', 'Equipos adicionales']",Sin oscar
K.P. Ummer,2001,[''],['Reparto'],Sin oscar
Dan Bonnell,No data,"['The Warriors: Los amos de la noche', 'How to Be Louise']",['Reparto'],Sin oscar
Gogi Kharabadze,1942,"['Chemi megobari Nodari', 'Gaseirneba Karabaghshi', 'Giorgobistve', 'Glakhis naambobi']",['Reparto'],Sin oscar
Saori Ogawa,No data,"['Saishin sôpu tekunikku 2: Awa-hime goten', 'Reparto']",['Reparto'],Sin oscar
Philippe Brizard,1933,"['Las aventuras de Dabert', '1974 • 3 episodios', '1978', '1974', '1971']",['Reparto'],Sin oscar
Simone Robertson,1975,"['El mundo perdido', '2001 • 1 episodio', 'Andrea Tell', 'Serie de TV', '7,0']",['Reparto'],Sin oscar
Marco Sison,No data,[''],"['Reparto', 'Música', 'Banda sonora']",Más en IMDbPro
Nicole Berger,1934,[''],['Reparto'],Sin oscar
Annie Malan,No data,"['The Jakes Are Missing', 'Vlugtig', 'Saartjie', ""'n Pot Vol Winter""]",['Reparto'],Sin oscar
Maximilian Müller,No data,"['Die Kiste', '2010', '2018']",['Sonido'],Sin oscar
Betül Aytaç,No data,"['Ayaz Geceler', '3,8', '4,4']",['Reparto'],Sin oscar
Von Vivar,No data,"['Ikasa Mo, Ipuputok Ko']",['Reparto'],Sin oscar
Boro Stjepanovic,1946,"['En tierra de nadie', 'Most na kraju svijeta', 'Línea no regular', 'Audicija', '1985']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Barry Karas,1945,"['Las chorradas de mi padre', '2010 • 1 episodio', '2007', '1995', 'BarryMan in Bookstore']","['Reparto', 'Equipos adicionales']",Sin oscar
Kaori Momoi,1952,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Miguel Rellán,1943,[''],"['Reparto', 'Guion', 'Composición']",Sin Oscar
Ashley Wanninger,No data,"['La vida en rosa: Edith Piaf', 'Sex Is Comedy', 'Romance X', 'Héroes del cielo']","['Reparto', 'Arte']",Más en IMDbPro
Patrick Laval,No data,"['À vous de jouer Milord', '1974 • 1 episodio', '1979', '1990', 'Ambroise Lapin']",['Reparto'],Sin oscar
Keir Giles,1968,"['A Captive in the Land', 'CBC Rundown with Andrew Nichols', 'The Afternoon Agenda', 'The Political Correction', '2022 • 1 episodio']",['Reparto'],Sin oscar
Paraskeva Djukelova,1970,[''],"['Reparto', 'Dirección de casting']",Sin Oscar
Eszter Nagy-Kálózy,1966,"['Hamvadó cigarettavég', 'Édes Anna', '1990', '1990', 'Fifóné Gellényi Anikó']",['Reparto'],Sin Oscar
Thomas Mikal Ford,1964,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Evgeniy Djurov,No data,"['Dnevnikat na edin lud', 'Lagerat']","['Reparto', 'Producción']",Sin oscar
Peter Boesen,1945,"['Sirup', 'Aftenlandet', 'Næste stop paradis', 'Koks i kulissen']","['Reparto', 'Guion']",Sin oscar
Bertel Abildgaard,1955,"['Elsker elsker ikke...', ""Kaj's fødselsdag"", 'Elvis Hansen, en samfundshjælper', 'Brødrene Øbberbøv', '1983 • 1 episodio']",['Reparto'],Sin oscar
Raj Babbar,1952,[''],"['Reparto', 'Música']",Sin Oscar
John Beck,1943,[''],"['Reparto', 'Banda sonora']",Sin oscar
Peter Schrøder,1946,"['Det forsømte forår', 'Springflod', 'Dicte', '2013–2014 • 20 episodios', '1995']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Marta Martin,No data,"['Star Trek', 'Policías de Nueva York', '1994–1999 • 2 episodios', '1991', 'Milagra']",['Reparto'],Más en IMDbPro
Gosia Dobrowolska,1958,"['Silver City', ""A Woman's Tale"", 'Tydzien z zycia mezczyzny', 'Kevin Rampenbacker and the Electric Kettle']","['Reparto', 'Diseño de vestuario']",Sin Oscar
Philippe Volter,1959,[''],['Reparto'],Sin Oscar
Edwige Navarro,1974,[''],['Reparto'],Sin oscar
Gert Gütschow,1928,"['Addio, piccola mia', 'Es ist eine alte Geschichte', '7,3', '6,8']",['Reparto'],Sin oscar
Suzy Falk,1922,"['Bienvenidos a Belleville', 'Si hoy es martes, esto es Bélgica', 'Las brigadas del tigre', '1975 • 1 episodio', '1972']",['Reparto'],Sin oscar
Lorenzo Bonaccorsi,No data,"['Diamond Connection', 'Malizia oggi']",['Reparto'],Sin oscar
Aleksandr Goloborodko,1938,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Stanislawa Celinska,1947,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Massimo Ceccherini,1965,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Fennie Yuen,1969,[''],['Reparto'],Sin oscar
Gerardo Scala,No data,"['Scugnizzi', 'Computron 22', 'Così parlò Bellavista', 'Café Express']",['Reparto'],Sin oscar
Vanessa Shaw,1951,"['Horror en el hospital', 'Fraud Squad', '1970 • 1 episodio', 'Miss Pantile(as Phoebe Shaw)', 'Babs(as Phoebe Shaw)']",['Reparto'],Sin oscar
Ornella Marini,No data,"['Benvenuti in casa Gori', 'Zitti e mosca', 'Con los ojos cerrados']",['Reparto'],Sin oscar
Yuk Kee Lau,No data,"['Juego sucio 3', 'Yee daam hung sam', 'Zhuang zhi xiong xin', 'Fung yue tung lo']",['Reparto'],Sin oscar
Jeon Ho Jin,No data,"['Zzolbyeong sucheob', 'Reparto', '1990']",['Reparto'],Sin oscar
Hironobu Nomura,1965,"['Mein têma', 'Kamen Raidâ Heisei Jenerêshonzu: Dokutâ Pakkuman tai Eguzeido ando Gôsuto wizu Rejendo Raidâ', 'Kamen raidâ Eguzeido', '2016–2017 • 15 episodios', '2011 • 1 episodio']",['Reparto'],Sin Oscar
Laura Tovar,2014,"['La muerte acecha', 'Reparto', '1984', '1996']","['Reparto', 'Guion', 'Producción']",Sin oscar
Antonino Solmer,1950,"['O Príncipe com Orelhas de Burro', 'O Beijo de Judas', 'Duarte & C.a', '1988–1989 • 6 episodios']","['Reparto', 'Equipos adicionales']",Sin oscar
Sergey Nikonenko,1941,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Albano Bufalini,No data,"['Animali metropolitani', 'Il maresciallo Rocca', '1996 • 1 episodio', 'Acquirente arrabbiato', 'Portiere Guido']",['Reparto'],Sin oscar
Yin Tse,1936,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Vinod Kumar,No data,"['Vada Chennai', 'Moothon', 'Visaranai', 'Power Paandi']",['Producción'],Sin oscar
Armando Duarte,No data,"['Estos zorros locos, locos, locos', 'El hijo del Sheriff', 'Hallazgo sangriento', 'Producción']","['Reparto', 'Producción']",Sin oscar
Edgar Mande,No data,[''],['Reparto'],Más en IMDbPro
Richard Newton,1911,"['El agente Burke', '1963–1965 • 56 episodios', 'Producción', 'Serie de TV', '5,3']","['Producción', 'Reparto', 'Guion']",Sin oscar
Sangeetha,1976,[''],['Reparto'],Sin Oscar
Johnny Depp,1963,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 3 premios Óscar
Jack David Walker,1958,"['Tessa Moon: Before the Beginning', 'Waxwork: Museo de cera', 'Brainsick', 'Masacre en Central High']","['Reparto', 'Cámara y electricidad', 'Producción']",Sin oscar
Serpil Tamur,1944,[''],['Reparto'],Sin oscar
Kahil Karn,No data,"[""You're Driving Me Crazy"", 'Malarek', 'Partir de cero', '1989 • 1 episodio']",['Reparto'],Sin oscar
Dan Fernandez,No data,[''],['Reparto'],Más en IMDbPro
Lea Massari,1933,[''],"['Reparto', 'Guion', 'Vestuario']",Sin Oscar
Nikola Vuchkov,No data,"['Prizemyavane', 'Muzikalen moment']",['Reparto'],Sin oscar
Riina Hein,No data,[''],['Reparto'],Más en IMDbPro
Kazuhiko Kanayama,1967,"['Shin kanashiki hittoman', 'Burai heiya', '7,3', 'Gekijôban kamen raidâ Kiba: Makaijô no ô']",['Reparto'],Sin Oscar
Marco Antonio Solís,1959,[''],"['Music Artist', 'Música', 'Composición']",Sin Oscar
Frank Vincent,1937,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Régis Royer,No data,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Ernst Günther,1933,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Gustavo Bueno,No data,[''],"['Reparto', 'Producción']",Sin oscar
Kiefer Sutherland,1966,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Ganó 2 premios Primetime Emmy
Nelly Frijda,1936,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Aleksandar Bercek,1950,"['Línea no regular', 'Uvod u drugi zivot', 'El polvorín', 'Juzni vetar']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Mohnish Behl,1961,[''],"['Reparto', 'Música']",Sin Oscar
Brian Dennehy,1938,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 6 premios Primetime Emmy
Sanghamitra Banerjee,2016,[''],"['Reparto', 'Música']",Sin oscar
Fabijan Sovagovic,1932,"['Ritam zlocina', 'Covjek koji je volio sprovode', 'Lisice', 'El maestro y Margarita']","['Reparto', 'Guion']",Sin Oscar
Jackson Idrian Gallego,No data,['Rodrigo D: No futuro'],['Reparto'],Sin oscar
David Hoflin,1979,[''],['Reparto'],Sin Oscar
Judit László,No data,['Meteo'],['Reparto'],Sin oscar
Subhendu Chatterjee,1936,[''],['Reparto'],Sin oscar
Kevin Tighe,1944,[''],"['Reparto', 'Dirección', 'Especialistas']",Sin Oscar
Pietro De Vico,1911,"['El retorno de Maciste', 'Llegaron los marcianos', 'Mi vedrai tornare', 'A sud niente di nuovo']",['Reparto'],Sin oscar
Kaikala Satyanarayana,1935,"['Kurukshetramu', 'Sri Krishnarjuna Yudham', 'Daana Veera Soora Karna', 'Ghatotkachudu']","['Reparto', 'Producción']",Sin Oscar
Storm Richardson,No data,['Old Explorers'],['Reparto'],Sin oscar
Teco Celio,1952,"['Tres colores: Rojo', 'Habemus Papam', 'Suave es la noche', '1985 • 1 episodio', 'Pietro']",['Reparto'],Sin Oscar
Johana Hernández,No data,"['Rodrigo D: No futuro', 'Sally, la muñequita del pueblo']",['Reparto'],Sin oscar
Hyeon-ju Kim,No data,"[""Rich Family's Son"", '2018 • 58 episodios']",['Reparto'],Sin oscar
Daniel Fanego,1955,[''],"['Reparto', 'Edición']",Sin Oscar
Nathalie Cardone,1967,"['El infierno', 'Un extraño lugar para un encuentro', 'Las aventuras del joven Indiana Jones', '1993 • 1 episodio', '1990']",['Reparto'],Sin Oscar
David Milton-Jones,No data,"['American cyborg: El guerrero de acero', 'Small World', '1988 • 4 episodios', 'Nigel', 'British officer(as David Milton John)']",['Reparto'],Sin oscar
Simon de La Brosse,1965,[''],['Reparto'],Sin Oscar
Peter Holliger,1945,"['Die schwarze Spinne', 'Black Money - Verfilzung... Macht... Korruption', '8,7', '7,0']","['Reparto', 'Guion']",Sin oscar
Gudrun Geier,No data,No data,No data,Sin oscar
Jacaranda Alfaro,No data,"['Asalto mortal', '6,7', '5,6', '4,0']",['Reparto'],Sin oscar
John Saxon,1936,[''],"['Reparto', 'Dirección']",Sin Oscar
Bette Ford,1927,[''],['Reparto'],Sin oscar
Stanka Gjuric,No data,"['Perfect Tattoo', '2017', '2007', 'Guion', 'Guion']","['Guion', 'Dirección', 'Dirección de fotografía y cámara']",Sin Oscar
Shulamit Adar,No data,"['Voyages', 'Reyes y reina', 'Les murs porteurs', ""Ahavata Ha'ahronah Shel Laura Adler""]",['Reparto'],Sin oscar
Maurice Chevit,1923,"[""L'auvergnat et l'autobus"", 'Maigret', '2003 • 1 episodio', '1964–1965 • 2 episodios', '1990']","['Reparto', 'Guion']",Sin oscar
Jacques Nolot,1943,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Alan Braine,No data,['1871'],['Reparto'],Sin oscar
Ted Danson,1947,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 2 premios Primetime Emmy
Edie Falco,1963,[''],"['Reparto', 'Producción', 'Dirección de casting']",Ganó 4 premios Primetime Emmy
Chû Arai,1928,"['Dorifutazu desu yo! Totte totte torimakure', 'Edogawa Rampo no bijo', 'Dorifutazu desu yo! Bôken bôken mata bôken', 'Reparto(as The Drifters)']",['Reparto'],Sin oscar
Vincent Marzello,1951,"['La maldición de las brujas', 'Superman', 'La espía que me amó', 'Nunca digas nunca jamás']",['Reparto'],Sin oscar
Humberto Lobato,No data,"['Secuestro a mano armada', '7,0', '6,9', '3,8']",['Reparto'],Sin oscar
Sophia Directzovian,No data,['Mulwireul geodneun yeoja'],['Reparto'],Sin oscar
Satish Kaul,1946,"['Janam Janam', 'Sheetla Mata', 'Hatya', 'Kasam']",['Reparto'],Sin oscar
Saskia Reeves,1961,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Willy Parsons,1959,"['Nada que perder', 'Smart Alex', 'Chasing Robert', 'Mistaken Identity']","['Reparto', 'Guion']",Sin oscar
Bruce Myers,1942,"['La insoportable levedad del ser', 'Cazatesoros', '2001 • 1 episodio', '1989', '1979']",['Reparto'],Sin oscar
Lise Cutter,1959,[''],['Reparto'],Sin oscar
Nini Crépon,1953,"['Le Léopard', 'Péché véniel... péché mortel...', 'Cap Canaille', 'Pentimento']",['Reparto'],Sin oscar
Pia Bäckström,1936,"['Flickan, mamman och demonerna', 'Mamma', 'Livsfarlig film', 'Bara du & jag']",['Reparto'],Sin oscar
Roselle Agana,No data,"['Lintik lang ang walang ganti!', 'Reparto', '1991']",['Reparto'],Sin oscar
Rémi Martin,1965,"['Consejo de familia', 'Mafiosa', '2006–2007 • 7 episodios', '2008', '1987']",['Reparto'],Sin Oscar
Leticia Vasquez,No data,"['A través del tiempo', '1990 • 1 episodio', '2005', '2001', '1990']","['Reparto', 'Guion', 'Producción']",Sin oscar
Yorgo Voyagis,diciembre,[''],"['Reparto', 'Cámara y electricidad', 'Producción']",Sin oscar
Maria Grazia Cucinotta,1968,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Stella Maris,No data,"['Sueños eléctricos', 'La reina virgen', '2005 • 1 episodio', '2003', 'Rosario Fernandez']","['Reparto', 'Equipos adicionales']",Sin oscar
Kam-Tiu Cheung,No data,"['Tong xian che', '7,0', '5,4']",['Reparto'],Sin oscar
Michel Côté,1950,[''],"['Reparto', 'Guion', 'Arte']",Sin Oscar
Cédric Dumond,No data,"['Vinland Saga', '2019 • 24 episodios', 'Reparto(voz)', 'Serie de TV', '5,9']","['Reparto', 'Equipos adicionales']",Sin oscar
Eun Kyong Soe,No data,['Soldados de inocencia'],"['Reparto', 'Producción']",Sin oscar
Yelena Stepanenko,1953,[''],"['Reparto', 'Música']",Sin oscar
Chôichirô Kawarasaki,1939,"['Gobanchô Yûgirirô', 'Profundo deseo de los dioses', 'Bakumatsu zankoku monogatari', 'Dai satsujin']",['Reparto'],Sin Oscar
Dobromir Manev,1942,"[""La strana storia di Olga 'O'"", '13ta godenitsa na printsa', 'Nyama nishto po-hubavo ot loshoto vreme', 'Skorpion sreshtu Daga']",['Reparto'],Sin oscar
Mary Kay Place,1947,[''],"['Reparto', 'Dirección', 'Guion']",Ganó 1 premio Primetime Emmy
