0,1,2,3,4
Paula Patton,1975,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Phillip Roebuck,1971,"['Shaniko', 'Moving', 'Seducción a la carta', 'Buscando un beso a medianoche']","['Reparto', 'Composición', 'Música']",Sin oscar
Michael Worth,1965,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Alex Goodman,No data,"[""Sebastian Maniscalco presents Pat McGann: When's Mom Gonna Be Home"", '2020', 'Producción', 'Especial de TV', '6,2']","['Responsable', 'Producción']",Sin oscar
Chris Elston,No data,[''],"['Equipos adicionales', 'Edición', 'Producción']",Más en IMDbPro
Liz Jahren,No data,"['Not Fade Away', 'Burn Country']",['Reparto'],Sin oscar
Caitlyn Folley,1987,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Vittorio Marsiglia,1943,"['Qué extraño llamarse Federico', 'Così parlò Bellavista', 'Café Express', 'Farfallon']","['Reparto', 'Banda sonora']",Sin oscar
Bridgette Wilson-Sampras,1973,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Bodil Udsen,1925,[''],"['Reparto', 'Guion', 'Banda sonora']",Sin Oscar
Ján Zachar,1954,"['Prátelé Bermudského trojúhelníku', 'Roky prelomu', '1989 • 4 episodios', '2012', 'Adam Thomka']","['Reparto', 'Composición']",Sin oscar
Ken McNamara,No data,"['Taos', 'Lost Saints and Other Stories', '8,3', 'Gunslingers', '2015 • 1 episodio']",['Reparto'],Sin oscar
Lorielle New,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
Joaquin Phoenix,1974,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Askat Sulaimanov,No data,"['Tengri', 'Muras', '7,3', '6,4']",['Reparto'],Sin oscar
Annette Badland,1950,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Elias Samir Al-Sobehi,No data,"['Gå med fred Jamil - Ma salama Jamil', 'Livvagterne', '2009 • 2 episodios']",['Reparto'],Sin oscar
Roger Delmont,1975,"['A Pera picada', '2008 • 13 episodios', 'Guion', 'Serie de TV', 'Corto']","['Guion', 'Dirección', 'Reparto']",Sin oscar
Adarsh Ayaz,1978,"['Naintakia', 'Ramchand Pakistani', 'Chay NN', 'Cheetay']","['Reparto', 'Guion', 'Producción']",Sin oscar
Ted Porter,No data,"['Six Gun Savior', 'Dollhouse', '2009 • 1 episodio', '2001', '2012']",['Reparto'],Sin oscar
Katie O'Grady,No data,[''],"['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Jeannette Zingg,No data,"['Great Performances', '1993 • 1 episodio', '2002', '1992', '2008']","['Reparto', 'Equipos adicionales']",Sin oscar
Hôchû Ôtsuka,1954,"['Nausicaä del Valle del Viento', 'Gôkaijâ Goseijâ Sûpâ sentai 199 hîrô daikessen', 'Kidô butoden ji Gandamu', '1994–1995 • 48 episodios', 'Proxy OneMemory Intervention Ergo(voz)']","['Reparto', 'Música']",Sin oscar
Emily Hirst,1993,[''],['Reparto'],Sin Oscar
Sophie Okonedo,1968,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Óscar
Ben Barnes,1981,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Beth Bailey,No data,[''],['Reparto'],Más en IMDbPro
Ron Canada,mayo,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Alejandro Patiño,No data,[''],"['Reparto', 'Producción', 'Arte']",Más en IMDbPro
Joshua Becker,1958,[''],"['Dirección', 'Guion', 'Reparto']",Sin Oscar
Cameron Bright,1993,[''],['Reparto'],Sin Oscar
Dell Johnson,1916,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Paterson Joseph,1964,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Max Martini,diciembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Tina Malone,1963,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Claudia Cantero,No data,"['La mujer rubia', 'Historia del miedo', 'La cordillera', 'Rojo']",['Reparto'],Sin Oscar
Branko Samarovski,1939,"['La cinta blanca', 'Niebla en agosto', 'Braunschlag', '2012 • 8 episodios', 'Blasius Schmalzl']",['Reparto'],Sin Oscar
Breno Guimarães,No data,"['War on War', 'Serie de TV', '5,0', '5,9']","['Reparto', 'Producción']",Sin oscar
Rebecca Breeds,1987,[''],"['Reparto', 'Guion', 'Maquillaje']",Sin Oscar
Christopher Eccleston,1964,[''],['Reparto'],Nominado a 2 premios BAFTA
Sudhir Arora,No data,"[""Indi(r)a's Emergency""]",['Edición'],Sin oscar
Russell Howard,1980,[''],"['Guion', 'Reparto', 'Dirección']",Sin oscar
Anna Geislerová,1976,[''],"['Reparto', 'Equipos adicionales', 'Publicista']",Sin Oscar
Kyle Clare,No data,['Watercolors'],['Reparto'],Sin Oscar
Casey Belville,No data,['Gospel Hill'],['Reparto'],Sin oscar
Frankie Ingrassia,agosto,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Raven-Symoné,1985,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Mackenzie Crook,1971,[''],"['Reparto', 'Guion', 'Dirección']",Ganó 1 premio BAFTA
Gunita Jansone Black,No data,"['Sharknado', '2013', '2015', 'Sally Street', 'Dancer']",['Reparto'],Sin oscar
Serafino Spiggia,1925,"['Sonetàula', 'Sos Laribiancos - I dimenticati']",['Reparto'],Sin oscar
Krystal Morton,2000,"['School Rock Band', 'Forgiveness', '3,9', '6,1']",['Reparto'],Sin oscar
Andrew Bowen,marzo,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Joshua Payne,No data,"['Náufrago', 'Bryn Marcon: A Short Trilogy', '2013', '2011', '2022']","['Reparto', 'Guion', 'Dirección']",Sin oscar
Kristen Bush,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Nick Richey,No data,[''],"['Dirección', 'Producción', 'Guion']",Más en IMDbPro
Giordano De Plano,No data,"['I demoni di San Pietroburgo', 'Cero', '2021 • 8 episodios', '2016', '2022']",['Reparto'],Más en IMDbPro
Alain Beigel,1964,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jaime Ray Newman,1978,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Gheorghe Aur,No data,['Legiunea straina'],['Reparto'],Sin oscar
Bob De Moor,1949,"['Deadline 14/10', '2012 • 7 episodios', 'Frans', 'Jacques', 'Serie de TV']",['Reparto'],Sin oscar
Idris Elba,1972,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 5 premios Primetime Emmy
Sian Breckin,No data,"['Donkey Punch: Juegos mortales', 'Convicto (Starred Up)', 'Redención (Tyrannosaur)', 'Sommaren 85', '2020 • 3 episodios']",['Reparto'],Sin oscar
Sakina Jaffrey,1962,[''],['Reparto'],Sin Oscar
Zoran Radanovich,No data,[''],['Reparto'],Más en IMDbPro
Xhevdet Jashari,No data,"['Out of Touch', 'Bal-Kan-Kan', 'Shtate Dite', 'El hombre más feliz del mundo']",['Reparto'],Sin oscar
Shawn Andrews,1971,[''],['Reparto'],Sin Oscar
Wayne Knight,1955,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Larry Bishop,1948,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Keith Glover,No data,"['Life Is Not a Fairytale: The Fantasia Barrino Story', '2006', '2008', 'Reporter #2', 'Soldier']","['Reparto', 'Guion']",Sin Oscar
Tetta Sugimoto,1965,[''],['Reparto'],Sin Oscar
Divya Dutta,1971,[''],"['Reparto', 'Música', 'Equipos adicionales']",Sin Oscar
Daron Jennings,No data,[''],['Reparto'],Más en IMDbPro
Mohammad Amir Naji,No data,"['Avaze gonjeshk-ha', 'Children of Heaven', 'Farar Az Jahannam', '4,6']",['Reparto'],Más en IMDbPro
Meredith Kendall,No data,['Johnny Got His Gun'],['Reparto'],Sin oscar
Bereke Turganbayev,No data,['Tulpan'],['Reparto'],Sin oscar
Lucy Harrison,No data,"['Residue', ""Goldie's Oldies"", '2021 • 13 episodios', '2014', 'Equipos adicionales']",['Equipos adicionales'],Sin oscar
Ciarán Hinds,1953,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Óscar
Steve Sandvoss,1980,[''],['Reparto'],Sin oscar
Anneke Kim Sarnau,1972,[''],['Reparto'],Sin Oscar
Keith Kupferer,No data,[''],['Reparto'],Más en IMDbPro
Claire Lautier,1969,"['Elf', 'Confesiones de una compradora compulsiva', '¡Me ha caído el muerto!', 'Anatomía de Grey', '2005 • 1 episodio']",['Reparto'],Sin oscar
Bruce Peterson,No data,[''],['Reparto'],Sin oscar
Joachim Rafaelsen,1975,"['Headhunters', 'Náufragos', 'Sejer - Svarte sekunder', '2006 • 3 episodios', '2001']",['Reparto'],Sin oscar
Terry Menefee Gau,1964,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin oscar
Lucy Rodriguez,No data,"['Species (Especie mortal)', 'Urgencias', '1996–2003 • 13 episodios', '2023', 'Operator']","['Reparto', 'Producción']",Sin oscar
Jyoti Dev,No data,"['Ab To Banja Sajanwa Hamaar', 'Kahaani Gudiya Ki...: True Story of a Woman']",['Reparto'],Sin oscar
Ranvir Shorey,1972,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Anastasios Soulis,1987,[''],"['Reparto', 'Guion']",Sin Oscar
Stephen Spinella,1956,[''],['Reparto'],Sin Oscar
Loy Edge,No data,[''],['Reparto'],Más en IMDbPro
Ramadan Huseini,1974,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Donatella Finocchiaro,1970,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jake Muxworthy,1978,[''],['Reparto'],Sin oscar
Jamie McShane,1966,[''],['Reparto'],Sin Oscar
Teri Booker,No data,['Los bastardos'],['Reparto'],Sin oscar
David Wu,1966,"['Adiós a mi concubina', 'Jin ye xing guang can lan', 'Wo he chun tian you ge yue hui', 'Joi jin gong woo']","['Reparto', 'Dirección de arte']",Sin Oscar
Cliff De Young,1945,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Teebone Mitchell,No data,"['El jugador', 'Mustang Sally - La casa del placer', 'Roomies', 'Lords of the Underworld']",['Reparto'],Sin oscar
Catherine Bayley,No data,"['El cuervo', 'Un invierno en la playa', 'Scream', 'Happiness']","['Vestuario', 'Arte', 'Diseño de vestuario']",Sin oscar
Héctor Alterio,1929,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Griffin Dunne,1955,[''],"['Reparto', 'Dirección', 'Producción']",Nominado para 1 premio Óscar
Ramiro Agüero,No data,"['Argentina, tierra de amor y venganza', '2019 • 2 episodios']",['Reparto'],Sin oscar
John Corbett,1961,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 1 premio Primetime Emmy
Maria Alexandra Birleanu,No data,['Boogie'],['Reparto'],Sin oscar
David Abad,No data,"['Alta comedia', '1971 • 1 episodio', '1986']",['Reparto'],Sin oscar
Jeff Doba,No data,"['This Is Us', '2022 • 1 episodio', '2009', '2007', '2006']",['Reparto'],Más en IMDbPro
Alexandra De La Mora,No data,[''],"['Dirección', 'Reparto']",Más en IMDbPro
Paul Paul,1967,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Eduard Fernández,1964,[''],['Reparto'],Sin Oscar
Peter Gantzler,1958,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Vicky Papadopoulou,1982,[''],['Reparto'],Sin Oscar
Tom Collins,1913,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin oscar
Barbara DeMarais,No data,['Good Chemistry'],['Reparto'],Sin oscar
Matthew Kimbrough,1952,"['Cocodrilo Dundee en Los Angeles', 'Atrápame si puedes', 'Fletch revive', 'El halcón inglés']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Joy Doyle,No data,"['Les Européens', 'Skrapp út']",['Reparto'],Sin oscar
Poonam Sinha,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Aurora Dobuà,No data,"[""La città dell'amore""]",['Reparto'],Sin oscar
Haidar Ali,1948,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Steve Laplante,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Jimmy Herald,No data,"['P-51 Dragon Fighter', 'Rounds', 'Knuckle Sandwich', 'Automatic']",['Reparto'],Más en IMDbPro
Jim Sturgess,1978,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Leonardo Sbaraglia,1970,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Tom Sizemore,1961,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Paul Davis,1981,[''],"['Dirección', 'Reparto', 'Guion']",Sin Oscar
Yoshio Harada,1940,[''],"['Reparto', 'Producción']",Sin Oscar
Doru Ana,1954,[''],"['Reparto', 'Producción']",Sin Oscar
Don Agronsky,No data,"['Bold Native', 'Southland', '2010 • 1 episodio', '2008']",['Reparto'],Sin oscar
Paul Lincoln Alayo,1981,[''],['Reparto'],Sin oscar
Carl Nanor,No data,[''],['Reparto'],Sin oscar
Stana Katic,1978,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Bobbie Jean Appleby,No data,['Natural Disasters'],['Reparto'],Sin oscar
Enrique Murciano,1973,[''],"['Reparto', 'Producción']",Sin Oscar
Charles Berling,1958,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
William Gregory Lee,1973,[''],['Reparto'],Sin oscar
Jesús Zavala,1991,[''],['Reparto'],Sin Oscar
Anna Tsuchiya,1984,[''],"['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Evangeline Lilly,1979,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Melissa Dima,enero,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Forbes KB,1965,[''],"['Reparto', 'Transporte', 'Sonido']",Sin oscar
Tim Muenzner,No data,['Couch'],['Reparto'],Sin oscar
William Houston,1968,[''],"['Reparto', 'Banda sonora']",Sin oscar
Richard Clifford,1955,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Karen Lim,No data,['Calvary Animation Video: What Happened At The Cross'],['Composición'],Sin oscar
Kostas Smoriginas,1953,[''],['Reparto'],Sin Oscar
David Barrass,No data,[''],['Reparto'],Sin oscar
Marin Ireland,agosto,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Dennis Boutsikaris,diciembre,[''],['Reparto'],Sin Oscar
Lili Rentería,1961,"['La mujer de mi vida', '1998–1999 • 147 episodios', 'Los sobrevivientes', 'Pura sangre', '1994–1995 • 104 episodios']",['Reparto'],Sin oscar
Bruce Payne,noviembre,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Mauricio Moreno,No data,No data,No data,Sin oscar
Rosemary Lenzo,No data,"['The Killing of Angel Street', 'A Country Practice', '1982 • 2 episodios', '2008', '1984']",['Reparto'],Sin oscar
Sandi Fix,No data,"['Surface', '2006 • 1 episodio', 'Roxy', 'Serie de TV', '4,1']","['Reparto', 'Maquillaje']",Sin oscar
Sharlene Falls,No data,"['ATL Stories', 'Untitled Assata Shakur Project', 'Producción']","['Producción', 'Guion', 'Dirección']",Sin oscar
Ayako Fujitani,1979,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Dejan Angelov,1980,"['Leatherface', 'The Contract', 'Los mercenarios 3', 'Conan el bárbaro']","['Reparto', 'Especialistas']",Sin oscar
Marina Foïs,1970,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Sin Oscar
Pia Tjelta,1977,[''],['Reparto'],Sin Oscar
Conni Marie Brazelton,junio,[''],['Reparto'],Sin oscar
Anthony LaPaglia,1959,[''],"['Reparto', 'Producción', 'Guion']",Ganó 1 premio Primetime Emmy
Jorge Adrián Espíndola,No data,"['Los tres entierros de Melquiades Estrada', 'Mi Mariachi', '6,8', 'Padre Nuestro']","['Reparto', 'Producción', 'Dirección']",Sin Oscar
Busurman Odurakaev,No data,"['Song of the Tree', 'Jetix', '6,8', '6,8']",['Reparto'],Sin oscar
Eung-soo Kim,1961,"['Wonseu-eopon-eo-taim', 'Intimate Enemies', 'Yeui-eomneun geotdeul', 'Naesungjukin Boseu', '2017 • 14 episodios']",['Reparto'],Sin Oscar
Jill Anderson,No data,[''],"['Equipos adicionales', 'Reparto', 'Guion']",Más en IMDbPro
Tyler Hynes,1986,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Jean-Pierre Bacri,1951,[''],"['Reparto', 'Guion']",Sin Oscar
Zeberiah Newman,1980,[''],"['Producción', 'Dirección']",Sin Oscar
Yukijirô Hotaru,1951,"['Zeiramu', 'Chikan densha: Momoe no oshiri', 'Zeiram 2', 'Gamera: El guardián del universo']",['Reparto'],Sin Oscar
Eulala Scheel,1998,[''],"['Reparto', 'Dirección']",Sin oscar
Natalie Williams,No data,"['Vixens of Virtue, Vixens of Vice', 'Subject 87', 'Go Quietly', '3,7']",['Reparto'],Sin oscar
Anjan Srivastav,1948,[''],['Reparto'],Sin Oscar
George Newbern,1964,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Janne Virtanen,1967,"['Valkoinen kaupunki', 'Kotikatu', '1997–2012 • 151 episodios', 'Velimatti', 'Everstiluutnantti Karjula']","['Reparto', 'Dirección', 'Producción']",Sin Oscar
Andrew Silver,No data,"['La ballena', 'El blues de Beale Street', 'El becario', 'Resacón en Las Vegas']","['Música', 'Edición', 'Sonido']",Sin Oscar
Kike Díaz de Rada,No data,"['Mi querido Klikowsky', '2005–2010 • 99 episodios', '2003–2006 • 9 episodios', '2008', '1999']","['Reparto', 'Guion']",Sin oscar
Kang Ae-shim,No data,"['El juego del calamar', '2021 • 1 episodio', 'Tell Me What You Saw', '2020 • 3 episodios', '2015']",['Reparto'],Más en IMDbPro
Kurlab Lay,No data,['Vinyan'],['Reparto'],Sin oscar
Sallie Beckner,No data,['Prayer Life'],['Reparto'],Sin oscar
Laura de Boer,1983,"['Mute', 'Cord', 'Flikken Maastricht', '2013 • 1 episodio', '2012']","['Reparto', 'Producción']",Sin Oscar
Doug Alchin,No data,"['El experimento caos', 'Street Boss', 'To Live and Die in Dixie']",['Reparto'],Sin oscar
Kevin Murray,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Jackson Antunes,1953,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Sebastian Stan,1982,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Alibe Parsons,1945,[''],['Reparto'],Sin oscar
Babu Namboothiri,No data,[''],['Reparto'],Más en IMDbPro
Matthew Thompson,No data,[''],"['Dirección', 'Guion', 'Producción']",Más en IMDbPro
Angelo Colazingari,No data,['Il nostro messia'],['Reparto'],Sin oscar
Michel Jonasz,1947,[''],"['Reparto', 'Música', 'Composición']",Sin Oscar
Yong Hou,No data,[''],['Reparto'],Sin Oscar
Radek Holub,1968,[''],"['Reparto', 'Especialistas']",Sin Oscar
Jeneen Ford,No data,['All About the Ring'],['Reparto'],Sin oscar
Adam Leese,1976,"['Attack the Block', 'Desafío a la muerte', ""Bridget Jones' Baby"", 'Gente de barrio', '2002–2011 • 3 episodios']",['Reparto'],Sin oscar
John Rothman,1949,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Edith Scob,1937,[''],['Reparto'],Sin Oscar
Camilla Belle,1986,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Holger Stolz,1975,"['Alles wird Knut', '2013', '2007', 'Handlanger Harald Vogel', 'Accident witness #1']",['Reparto'],Sin oscar
Jeff Conaway,1950,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Jennifer Lafleur,1979,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Wayland Iverson,No data,"['Actually, Adieu My Love']",['Reparto'],Sin oscar
Chiwetel Ejiofor,1977,[''],"['Reparto', 'Dirección', 'Guion']",Nominado para 1 premio Óscar
Erika Okuda,No data,"['Faiâ emuburemu hîrôzu', '2017']","['Arte', 'Equipos adicionales']",Sin oscar
Mathew St. Patrick,1968,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Mathew Baynton,1980,[''],"['Reparto', 'Guion', 'Producción']",Nominado a 2 premios BAFTA
Felicia Dames,No data,"['El Nuevo Mundo. The New World', 'House of Fallen', 'The Wire (Bajo escucha)', '2006 • 11 episodios', '2001']","['Localización', 'Reparto', 'Producción']",Sin oscar
T.J. Thyne,1975,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Angela D. Smith,No data,"['The Waiter', 'Wuss', 'Through the Valley', 'Resurrection: The J.R. Richard Story']",['Reparto'],Sin oscar
Mugdha Godse,1982,[''],"['Reparto', 'Producción']",Sin Oscar
Dan Nichols,No data,"['Liar', '2017–2020 • 4 episodios', 'Tyler', 'Serie de TV', '4,7']",['Reparto'],Más en IMDbPro
Titus De Voogdt,1979,[''],"['Reparto', 'Cámara y electricidad']",Sin Oscar
Ray Iannicelli,1942,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Frank Brooks,No data,"['Landline', '2001 • 1 episodio']",No data,Sin oscar
Amy Redford,1970,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Vandana Minhas,No data,['Apron Strings'],['Reparto'],Sin oscar
Nicole Leigh,septiembre,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Nicolas Malusardi,No data,"['Dumbo 4', 'El hombre robado', 'El club de la muerte']",['Reparto'],Sin oscar
Elijah Kelley,1986,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Danny De La Paz,1984,[''],['Reparto'],Sin Oscar
Cyn Dulay,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Sofie Lassen-Kahlke,1979,[''],"['Reparto', 'Banda sonora']",Sin oscar
Lindley Domingue,No data,['Garden Party'],['Reparto'],Sin oscar
Meryl Streep,1949,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Ganó 3 premios Óscar
David Klotzek,No data,"['Die Monsterjagd', 'Peter Punk', '2008']","['Reparto', 'Guion', 'Música']",Sin oscar
Iyanah Bativala,No data,"['Little Zizou', 'Remember the Lobster', 'Petra', 'An Extra Day in Prague']","['Reparto', 'Dirección', 'Dirección de fotografía y cámara']",Sin Oscar
Adam Trese,1969,[''],['Reparto'],Sin oscar
Keith Loneker,1971,[''],"['Reparto', 'Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Crystal Havens,No data,"['Affairs in Order', 'Marsha', 'Jessica', 'Janna Barthelme']",['Reparto'],Sin oscar
David Bowie,1947,[''],"['Music Artist', 'Composición', 'Reparto']",Nominado a 1 premio BAFTA
Cate Blanchett,1969,[''],"['Reparto', 'Producción', 'Guion']",Ganó 2 premios Óscar
Rae Farrer,No data,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Más en IMDbPro
Clémentine Beaugrand,1980,"['Le premier venu', 'Paul est mort', '6,6', '8,3']","['Reparto', 'Dirección']",Sin oscar
Jimmy Bennett,1996,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Jacob Ottensten,1998,"['Soy No Soy', '2019', '2009', 'Jonatan', 'Serie de TV']","['Reparto', 'Arte', 'Dirección']",Sin Oscar
Florence Henderson,1934,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Jacques Kerr,No data,"['Taggart', '2000–2008 • 2 episodios', '2006', '2012', '2008']",['Reparto'],Más en IMDbPro
Jorge Marrale,1947,[''],['Reparto'],Sin Oscar
Levi Kane,No data,['Perfect Sport'],['Reparto'],Sin oscar
Mónica Cano,No data,"['Los años bárbaros', 'El arte de morir', 'Famosos y familia', 'Adolescencia']","['Reparto', 'Banda sonora']",Sin Oscar
Cristen Irene,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
Paul Rawson,1982,"['Defunct', 'Serie de TV', '3,2', '6,4']","['Reparto', 'Dirección', 'Producción']",Sin oscar
Kevin Sheridan,1982,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Petar Slabakov,1923,"['Pleneno yato', 'Sladko i gorchivo', 'Zlatnata reka', 'Hindemidth']",['Reparto'],Sin Oscar
Amber Tamblyn,1983,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 1 premio Primetime Emmy
Kasey Marr,No data,[''],"['Reparto', 'Dirección de casting', 'Equipos adicionales']",Sin oscar
Christian McKay,1973,[''],"['Reparto', 'Música', 'Banda sonora']",Nominado a 1 premio BAFTA
Sanjay Mishra,1963,[''],"['Reparto', 'Cámara y electricidad', 'Composición']",Sin Oscar
Matt Zeigler,No data,"['Eden Court', 'Prison Break', '2005 • 1 episodio', 'Richard Castallo', 'Kevin']",['Reparto'],Sin oscar
Andrew McCurren,No data,['Chance Encounter'],['Reparto'],Sin oscar
Hayden Christensen,1981,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Sin Oscar
Don Henderson Baker,No data,[''],"['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Fiona Dourif,1981,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin oscar
Ron Roggé,octubre,[''],"['Reparto', 'Producción', 'Casting']",Sin oscar
Joey D. Vieira,1944,[''],"['Reparto', 'Composición', 'Guion']",Sin oscar
Colter Metcalf,No data,['Three Priests'],['Reparto'],Sin oscar
Anjo B. Arson,No data,"['Tous les autres, sauf moi', 'Mistral Spatial', 'Ôzone', 'La jeune fille et le meurtrier']","['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Reece Ritchie,1986,[''],['Reparto'],Sin oscar
Burkely Duffield,1992,[''],['Reparto'],Sin oscar
Matthew Bancroft,No data,"['The Short Film Club', '2,9', '8,0', '8,2']","['Reparto', 'Guion', 'Producción']",Sin Oscar
Lilay Huser,1958,[''],['Reparto'],Sin oscar
Trine Dyrholm,1972,[''],"['Reparto', 'Dirección', 'Música']",Sin Oscar
Frank McCusker,1967,[''],['Reparto'],Sin oscar
Tom Cruise,1962,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 4 premios Óscar
William Devane,1939,[''],"['Reparto', 'Guion', 'Dirección']",Nominado para 2 premios Primetime Emmy
Leticia Monaghan,1990,"[""Hey Hey It's Esther Blueburger"", 'The Long Road Home', 'Miniserie de TV', 'Serie de TV']","['Reparto', 'Producción']",Sin oscar
Nate Jensen,No data,"['The Fractured Anthology', 'Corto', 'Italian RobMob Boss', 'Sawyer']",['Reparto'],Sin oscar
Phellipe Haagensen,1984,"['Ciudad de Dios', 'Cidade dos Homens', '2002–2004 • 9 episodios', 'Madrugadão #2', 'Reparto']",['Reparto'],Sin Oscar
Catherine Deneuve,1943,[''],"['Reparto', 'Producción', 'Agente de talentos']",Nominado para 1 premio Óscar
Dina Rosenmeier,1976,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Simon Goerts,No data,"['Soul Kitchen', 'El monstruo de St. Pauli', 'Gegengerade', 'Pete the Heat']","['Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Jorge Monje,No data,[''],"['Reparto', 'Guion', 'Música']",Sin Oscar
Angeliki Papoulia,1975,[''],"['Reparto', 'Producción']",Sin Oscar
Soji Arai,diciembre,[''],['Reparto'],Sin Oscar
Katrin Klewitz,No data,"['Ekkelins Knecht', 'Germanija', 'Stimmen in der Nacht', 'Die Abendschau', '2020 • 1 episodio']","['Reparto', 'Maquillaje']",Sin oscar
Purab Kohli,1979,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Ad van Kempen,1944,"['Brimstone. La hija del predicador', '06', 'Van Speijk', '2006–2007 • 26 episodios', 'Rinus Swart']","['Reparto', 'Guion']",Sin Oscar
