tt0195335,Terra bruciata,"3,8",NO DATA
tt0195369,Un Pur Moment de Rock'n'Roll,"5,2",NO DATA
tt0194873,Nissa... wa nissa,"5,9",NO DATA
tt0195584,La carnada,"6,0",NO DATA
tt0195392,"La vita, per un'altra volta","5,1",2
tt0195181,La prima volta,"6,2",NO DATA
tt0195861,Kubanisch rauchen,"5,8",NO DATA
tt0196635,International Khiladi,"4,8",31
tt0196355,El-Akhar,"5,9",5
tt0197424,Ein einzelner Mord,"7,8",8
tt0196773,OL no aijiru: Rabu jûsu,"6,3",85
tt0197732,Nos vies heureuses,"6,6",NO DATA
tt0197569,L'humanité,"6,8",NO DATA
tt0197570,The Hungry Bachelors Club,"6,4",NO DATA
tt0197373,Ghessé hayé kish,"6,1",7
tt0197208,Sam yuen yi ma,"6,1",NO DATA
tt0197516,"Girotondo, giro attorno al mondo","7,8",NO DATA
tt0196740,Masaebe shirin,"5,9",17
tt0197094,What Becomes of the Broken Hearted?,"6,3",NO DATA
tt0197922,Stripper Wives,"5,3",5
tt0198006,Viehjud Levi,"7,1",NO DATA
tt0197752,París Tombuctú,"5,5",NO DATA
tt0197954,Tiradentes,"5,2",NO DATA
tt0198041,Tsvety kalenduly,"6,9",67
tt0198853,Nu huan,"5,8",3
tt0198668,A Love Divided,"6,8",53
tt0199118,Un uomo perbene,"6,6",NO DATA
tt0198715,The Mao Game,"5,6",NO DATA
tt0198586,Judgment Day: The Ellie Nesler Story,"6,6",NO DATA
tt0200087,Sarfarosh,"8,1",87
tt0199777,Molokh,"6,7",NO DATA
tt0199776,Models,"6,6",77
tt0200135,Sicilia!,"6,8",NO DATA
tt0200071,Rosetta,"7,4",NO DATA
tt0199724,Tin seung yan gaan,"6,1",83
tt0201631,Garage Olimpo,"7,3",92
tt0199683,Kikujirô no natsu,"7,7",61
tt0200267,Voroshilovskiy strelok,"7,4",86
tt0200828,Qui plume la lune?,"6,2",56
tt0200440,Appassionate,"5,3",NO DATA
tt0200838,Marana Simhasanam,"6,0",6
tt0202283,C'est quoi la vie?,"7,1",67
tt0200697,Ein Herz wird wieder jung,"6,2",NO DATA
tt0202289,Les Casablancais,"7,0",NO DATA
tt0202559,A Room for Romeo Brass,"7,6",NO DATA
tt0201634,La genèse,"6,7",NO DATA
tt0202130,Yepeto,"6,8",NO DATA
tt0200689,Hei an zhi guang,"7,5",92
tt0201538,Les convoyeurs attendent,"6,8",NO DATA
tt0201409,7/25 Nana-ni-go,"6,6",NO DATA
tt0200974,Il prezzo,"7,8",NO DATA
tt0201707,Kiemas,"6,0",NO DATA
tt0201794,Nadia et les hippopotames,"5,4",NO DATA
tt0200630,Faimosul paparazzo,"6,2",NO DATA
tt0201517,Karisuma,"6,8",NO DATA
tt0201743,M/Other,"7,2",100
tt0201489,Kaizokuban Bootleg Film,"5,4",NO DATA
tt0201584,Eastside,"4,1",4
tt0202383,O gei san wo wui dong on,"6,3",6
tt0201483,Le bleu des villes,"6,4",NO DATA
tt0202055,Vanaprastham,"8,2",NO DATA
tt0201626,La fuente amarilla,"5,4",NO DATA
tt0202223,El amateur,"6,5",7
tt0202782,After the Rain,"5,9",86
tt0202077,Voyages,"7,2",100
tt0202614,The Tavern,"5,5",60
tt0201951,Strange Fits of Passion,"6,0",NO DATA
tt0202478,Sing yuet tung wa,"6,2",6
tt0201833,Les passagers,"6,0",NO DATA
tt0203402,La ciudad de los prodigios,"5,0",5
tt0203214,Word of Mouth,"5,1",43
tt0203300,Angel in a Cage,"6,3",NO DATA
tt0202642,Under Hellgate Bridge,"4,6",20
tt0203446,Desperately Seeking Helen,"7,3",NO DATA
tt0202714,L'île au bout du monde,"7,4",NO DATA
tt0202682,Joi gin a long,"6,8",NO DATA
tt0204904,Bli Daf Hora'ot,NO DATA,NO DATA
tt0203503,Five Aces,"5,1",10
tt0205290,Nhung nguoi tho xe,"7,4",NO DATA
tt0203672,Jung wa ying hong,"5,7",83
tt0204523,Ôsaka monogatari,"6,2",NO DATA
tt0204709,Une liaison pornographique,"7,0",NO DATA
tt0205735,Les amants criminels,"6,5",NO DATA
tt0205907,Enbamingu,"5,3",NO DATA
tt0205727,Agni Sakshi,"8,3",NO DATA
tt0205725,"Adieu, plancher des vaches!","7,1",NO DATA
tt0203051,Peau neuve,"6,5",NO DATA
tt0206457,Zman Avir,"6,8",NO DATA
tt0204736,Wege in die Nacht,"6,9",NO DATA
tt0204527,Otomo,"6,6",NO DATA
tt0204622,Sheidî gurôvu,"5,3",NO DATA
tt0204870,De bal,"5,5",NO DATA
tt0204741,Las huellas borradas,"6,7",NO DATA
tt0205124,Height of the Sky,"7,3",80
tt0205190,Kruimeltje,"6,4",NO DATA
tt0205422,Le sourire du clown,"5,5",NO DATA
tt0205451,Tenchi Muyô! In Love 2: Haruka naru omoi,"7,1",3
tt0205307,Paddy,"5,3",60
tt0205407,Shiv'a Yamim Be'Elul,"7,7",NO DATA
tt0206385,V leru,"7,5",NO DATA
tt0206921,Mann,"6,1",44
tt0206833,Iran saray-e man ast,"6,9",NO DATA
tt0207212,Winding Roads,"5,2",NO DATA
tt0205843,El corazón del guerrero,"5,5",NO DATA
tt0205976,Le grand serpent du monde,"5,9",NO DATA
tt0206067,Kachche Dhaage,"6,0",6
tt0206845,Joseph's Gift,"6,8",NO DATA
tt0207116,Something More,"6,0",45
tt0206281,Senza movente,"7,4",NO DATA
tt0207513,Hindustan Ki Kasam,"3,5",NO DATA
tt0208176,Gannat al shayateen,"6,8",NO DATA
tt0208188,Große Gefühle,"6,8",83
tt0208394,Ranjena zemlja,"4,4",NO DATA
tt0207481,Freshmen,"7,9",8
tt0207626,Naukar Ki Kameez,"7,0",7
tt0206216,Poppoya,"7,1",79
tt0206072,Keïd Ensa,"6,0",NO DATA
tt0207341,Biwi No. 1,"5,7",44
tt0208088,El Desquite,"6,6",60
tt0208349,Les gens qui s'aiment,"4,9",NO DATA
tt0208100,Dois Córregos: Verdades Submersas no Tempo,"6,7",NO DATA
tt0208190,Grüne Wüste,"7,2",92
tt0209189,Yi ge dou bu neng shao,"7,7",97
tt0207676,Prima del tramonto,"6,6",NO DATA
tt0208348,Peau d'homme coeur de bête,"6,1",92
tt0209049,"Ione, sube al cielo","5,2",NO DATA
tt0208606,Üçüncü Sayfa,"7,3",NO DATA
tt0208288,El Medina,"6,6",45
tt0208159,Flat Out,"6,3",NO DATA
tt0208948,Feeling Sexy,"6,1",50
tt0208178,Gekkô no sasayaki,"6,9",NO DATA
tt0208021,Buta no mukui,"6,2",NO DATA
tt0208995,Gojitmal,"5,5",NO DATA
tt0209280,Rien à faire,"6,8",NO DATA
tt0209046,Innocent,"6,2",NO DATA
tt0208783,Bye Bye Blue Bird,"6,4",NO DATA
tt0208035,Certain Guys,"6,4",7
tt0209187,Nordrand,"7,1",NO DATA
tt0208590,Lee Jae-sueui nan,"5,4",NO DATA
tt0208495,Taken,"5,3",5
tt0208697,The Awakening of Gabriella,"4,7",78
tt0210200,Ôinaru gen'ei,"6,5",NO DATA
tt0209950,Bye Bye Africa,"6,5",NO DATA
tt0209223,Pas de scandale,"6,1",NO DATA
tt0210112,I Like to Play Games Too,"4,9",69
tt0209973,Civilisées,"7,4",NO DATA
tt0210860,Na koniec swiata,"5,1",NO DATA
tt0210915,Post Mortem,"7,3",70
tt0209463,Bad ma ra khahad bord,"7,4",NO DATA
tt0210852,My American Vacation,"5,9",NO DATA
tt0210843,"El mismo amor, la misma lluvia","7,2",NO DATA
tt0209933,Beau travail,"7,3",NO DATA
tt0209445,Tydzien z zycia mezczyzny,"6,7",NO DATA
tt0210651,Dokomademo ikô,"6,6",NO DATA
tt0210742,If I Had a Hammer,"7,3",NO DATA
tt0210727,Himalaya - l'enfance d'un chef,"7,4",87
tt0210916,Na shan na ren na gou,"7,8",17
tt0211014,Sydney: A Story of a City,"4,8",NO DATA
tt0210377,La voleuse de Saint-Lubin,"6,4",92
tt0210564,Barak,"6,3",93
tt0211112,Der Vulkan,"6,0",NO DATA
tt0209320,Sinful Obsession,"5,0",NO DATA
tt0210302,Sôseiji,"6,8",NO DATA
tt0209263,Pyaar Koi Khel Nahin,"3,7",NO DATA
tt0209174,Nadie conoce a nadie,"5,9",NO DATA
tt0210265,Saeneun pyegoksuneul keruinda,"8,0",NO DATA
tt0210629,Crvena prasina,"6,5",NO DATA
tt0210389,Wisconsin Death Trip,"6,6",NO DATA
tt0210688,Fortune Cookie,"5,0",NO DATA
tt0210249,"Ratas, ratones, rateros","7,3",NO DATA
tt0210247,Questo è il giardino,"5,1",NO DATA
tt0209885,Al abwab al Moghlaka,"6,7",NO DATA
tt0210167,La maladie de Sachs,"7,3",100
tt0209898,Adwa,"8,0",8
tt0210717,Goya en Burdeos,"6,6",54
tt0210173,Minazuki,"6,2",NO DATA
tt0210163,Ma petite entreprise,"6,4",NO DATA
tt0210314,São Jerônimo,"7,0",7
tt0211286,La bûche,"6,3",NO DATA
tt0210579,Bogorodica,"5,5",NO DATA
tt0211317,Colorz of Rage,"4,7",NO DATA
tt0211089,Mannal daeggaji,NO DATA,NO DATA
tt0211201,Another Planet,"5,9",NO DATA
tt0210741,I'll Take You There,"6,4",43
tt0212574,U ime oca i sina,"6,6",NO DATA
tt0212461,Song-o,"6,2",NO DATA
tt0211316,Cold Feet,"5,4",NO DATA
tt0211359,Extension du domaine de la lutte,"7,0",NO DATA
tt0211640,Spirit of My Mother,"6,9",NO DATA
tt0211413,Himitsu,"6,8",NO DATA
tt0211719,The Venice Project,"5,3",NO DATA
tt0211504,Mauvaises fréquentations,"6,5",NO DATA
tt0211651,Svar med foto,"5,3",NO DATA
tt0211532,Mute Love,"6,5",NO DATA
tt0211445,Je suis né d'une cigogne,"6,4",NO DATA
tt0211401,Haut les coeurs!,"7,3",3
tt0211619,Shacky Carmine,"6,5",NO DATA
tt0212573,Do zan,"6,7",NO DATA
tt0212854,Celos,"6,1",NO DATA
tt0212138,The Eternal Husband,"5,2",NO DATA
tt0212522,Breath of Life,"6,4",NO DATA
tt0212420,Pepe Guindo,"6,9",NO DATA
tt0212417,Strastnoy bulvar,"5,8",NO DATA
tt0213702,Hanele,"6,8",NO DATA
tt0213963,Omega Diary,"3,9",NO DATA
tt0213213,Saranggola,"6,6",NO DATA
tt0213134,Operacja Samum,"5,3",5
tt0214178,Sooryavansham,"6,3",47
tt0213314,Xing yuan,"7,2",NO DATA
tt0214073,Sangamam,"6,3",NO DATA
tt0213246,Shkarim Levanim,NO DATA,NO DATA
tt0213695,Guo nian hui jia,"7,0",NO DATA
tt0213775,Kohram,"5,4",9
tt0211577,Presence of Mind,"5,4",NO DATA
tt0213905,Mundo grúa,"7,0",NO DATA
tt0213969,Padayappa,"8,2",NO DATA
tt0214210,Tumhare Liye,"5,1",NO DATA
tt0213682,Gohatto,"6,8",NO DATA
tt0212936,Erskineville Kings,"6,3",62
tt0214557,Burlesk King,"5,6",NO DATA
tt0214299,Web of Seduction,"4,9",NO DATA
tt0213753,Kadhalar Dinam,"6,5",60
tt0214555,Bau lit ying ging,"6,7",6
tt0214825,"Kahapon, may dalawang bata","5,5",NO DATA
tt0214608,Cuando vuelvas a mi lado,"6,8",NO DATA
tt0214762,Here Am I,"6,1",NO DATA
tt0214819,Johnny,"4,9",NO DATA
tt0214645,Dreamtrips,"6,3",NO DATA
tt0215108,Rage,"5,9",NO DATA
tt0215369,Xi zao,"7,5",81
tt0215163,Se buscan fulmontis,"4,6",NO DATA
tt0215196,Split Wide Open,"6,5",NO DATA
tt0215245,Thakshak,"6,0",57
tt0215277,Un dérangement considérable,"5,6",NO DATA
tt0215240,Sam dung,"7,1",29
tt0215254,Tian ma cha fang,"7,3",NO DATA
tt0214605,Cremaster 2,"6,5",NO DATA
tt0215383,Zapping,"4,7",NO DATA
tt0215840,Héroes y demonios,"6,1",NO DATA
tt0215865,I Could Read the Sky,"6,4",NO DATA
tt0215993,Messengers,"7,0",NO DATA
tt0216204,The Shade,"6,6",67
tt0216165,Am zin,"7,3",NO DATA
tt0216295,Torowisko,"6,1",NO DATA
tt0216207,Shakespeare in... and Out,"5,1",NO DATA
tt0216386,Volavérunt,"5,7",NO DATA
tt0216993,Rakastin epätoivoista naista,"5,3",NO DATA
tt0217109,O Tronco,"6,5",NO DATA
tt0217811,Sobreviviré,"6,2",8
tt0217320,Chung cu,"5,9",NO DATA
tt0217136,Voyous voyelles,"6,0",3
tt0217260,Asansör,"4,5",NO DATA
tt0218705,Vsichni moji blízcí,"7,3",NO DATA
tt0217587,The Joys of Smoking,"5,6",NO DATA
tt0218564,Río escondido,"6,1",NO DATA
tt0216817,Hum Saath-Saath Hain,"6,3",79
tt0219126,The Learning Curve,"5,1",NO DATA
tt0219467,Aaron Cohen's Debt,"7,0",7
tt0216986,Propaganda,"7,1",57
tt0217608,Laawaris,"4,1",NO DATA
tt0218430,Mauá - O Imperador e o Rei,"7,0",7
tt0217351,Dahek: A Burning Passion,"5,2",NO DATA
tt0218363,"Jonas et Lila, à demain","5,9",NO DATA
tt0218964,Eve's Beach Fantasy,"3,2",NO DATA
tt0219365,Tuve un sueño contigo,"4,4",NO DATA
tt0220656,Mudhalvan,"8,4",88
tt0220363,Rooban-e ghermez,"7,1",81
tt0220507,Haepi-endeu,"6,7",NO DATA
tt0220095,Thicker Than Water,"4,7",72
tt0220377,The Crossing,"5,7",NO DATA
tt0220400,Du bleu jusqu'en Amérique,"5,4",NO DATA
tt0220078,Yeung gwong ging chaat,"5,0",NO DATA
tt0221111,Dead or Alive: Hanzaisha,"6,7",55
tt0220757,Shool,"7,7",NO DATA
tt0220832,Vaastav: The Reality,"8,0",NO DATA
tt0221321,Kin'yû fushoku rettô: Jubaku,"6,6",NO DATA
tt0220396,Donten seikatsu,"6,1",NO DATA
tt0220360,Children of the Struggle,"7,7",NO DATA
tt0220394,The Distraction,"5,2",NO DATA
tt0220635,Mayonaka made,"7,4",NO DATA
tt0220726,Ressources humaines,"7,3",NO DATA
tt0220703,Plenilunio,"6,2",NO DATA
tt0221063,El Chacotero Sentimental: La película,"6,5",NO DATA
tt0220852,Wednesday's Child,"6,6",NO DATA
tt0221794,ABCD,"5,6",70
tt0221314,Kayikçi,"5,1",NO DATA
tt0221561,Sono positivo,"5,9",NO DATA
tt0222767,Autour de la maison rose,"6,2",NO DATA
tt0222718,"André Hazes, zij gelooft in mij","7,3",NO DATA
tt0222027,I earini synaxis ton agrofylakon,"7,5",100
tt0223530,Injeong sajeong bol geot eobtda,"6,4",NO DATA
tt0223203,Egzekutor,"5,1",5
tt0222724,Anne Frank's Diary,"6,6",NO DATA
tt0222368,Los sin nombre,"5,8",NO DATA
tt0223027,Compensation,"7,0",86
tt0225515,Dillagi,"5,3",42
tt0223603,Lau sing yue,"6,8",NO DATA
tt0224594,Aksuat,"6,5",NO DATA
tt0224333,Upside Down,"6,3",14
tt0224156,Spectres of the Spectrum,"6,5",NO DATA
tt0223323,Full Blast,"5,8",NO DATA
tt0225339,Carnal Desires,"4,4",NO DATA
tt0225688,Famous Dead People,"4,5",NO DATA
tt0225535,Dlug,"7,8",NO DATA
tt0225836,Garasu no nô,"5,8",NO DATA
tt0226847,Jaanam Samjha Karo,"4,8",24
tt0226786,Hum Tum Pe Marte Hain,"5,0",47
tt0226110,El mar de Lucas,"6,0",NO DATA
tt0226204,Nazo no tenkousei,"5,4",NO DATA
tt0226451,Serebryanye golovy,"6,4",NO DATA
tt0226093,Leobeu,"5,9",3
tt0227591,Sólo gente,"6,6",85
tt0228048,Ban zhi yan,"7,0",NO DATA
tt0228433,Inter-View,"6,5",NO DATA
tt0228685,Oriundi,"6,6",NO DATA
tt0228460,Jirai wo fundara sayônara,"6,4",NO DATA
tt0229414,Huelepega: Ley de la calle,"6,3",9
tt0229741,Sri,NO DATA,NO DATA
tt0230167,Homa kai nero,"5,8",NO DATA
tt0230536,Moja Angelika,"5,0",5
tt0229625,One More Kiss,"5,9",NO DATA
tt0229859,Wu ting,NO DATA,NO DATA
tt0229539,Huanghe juelian,"6,3",NO DATA
tt0229557,Manuelita,"5,2",NO DATA
tt0230265,Gypsy Boys,"4,9",NO DATA
tt0230347,Jaanwar,"5,9",NO DATA
tt0232060,Marta y alrededores,"6,6",72
tt0230656,Prawo ojca,"5,8",NO DATA
tt0232295,Peppermint,"6,8",67
tt0231866,To kanarini podilato,"6,5",NO DATA
tt0232492,Pídele cuentas al rey,"6,0",60
tt0234116,Xilu xiang,"7,4",NO DATA
tt0232620,Seth,"6,4",45
tt0234304,Nabbie no koi,"7,1",NO DATA
tt0234217,Mayis Sikintisi,"7,3",NO DATA
tt0233781,Wrota Europy,"6,1",NO DATA
tt0233234,Ard al-Khof,"8,2",NO DATA
tt0233798,Dokhtari ba kafsh-haye-katani,"6,2",NO DATA
tt0234477,Souq al mot aa,"5,6",3
tt0235449,Gêmeas,"7,1",NO DATA
tt0235241,Gufa BaCholot,NO DATA,NO DATA
tt0233839,Hakuchi,"6,7",NO DATA
tt0232611,Segunda piel,"6,3",NO DATA
tt0236090,Cetverored,"4,1",NO DATA
tt0235198,Ôdishon,"7,1",NO DATA
tt0235413,Geboren in Absurdistan,"6,2",NO DATA
tt0235452,Nae maeumui punggeum,"7,3",NO DATA
tt0235060,Wo de fu qin mu qin,"7,8",89
tt0236524,Myrkrahöfðinginn,"5,8",NO DATA
tt0237617,Las profecías de Amanda,"6,9",NO DATA
tt0237616,The Prodigy,"5,9",43
tt0237995,"2 Little, 2 Late","7,8",NO DATA
tt0239560,Leçons de ténèbres,"6,6",NO DATA
tt0239414,Fremde Freundin,"5,2",NO DATA
tt0238912,Coup,"7,3",NO DATA
tt0240559,Goo wak chai: Hung Hing Dai Fai Gor,"5,0",17
tt0238825,Ajlawju,"5,5",NO DATA
tt0239099,Królowa aniolów,"6,3",NO DATA
tt0239098,Krugerandy,"5,3",NO DATA
tt0239349,Doctor K,"5,4",NO DATA
tt0240732,The Moment After,"4,4",61
tt0240869,Ristumine peateega,"7,0",7
tt0240968,Temptations,"5,1",NO DATA
tt0240084,Thammudu,"7,9",NO DATA
tt0241222,Bun siu hai,"6,9",6
tt0239715,Night Train,"5,8",NO DATA
tt0240409,Dead Punkz,"4,7",NO DATA
tt0240221,Wojaczek,"7,0",93
tt0241916,Sang meng cha fit yan,"7,0",NO DATA
tt0242073,Tzomet volkan,"6,9",NO DATA
tt0243558,Shôjo kakumei Utena: Adolescence mokushiroku,"7,2",NO DATA
tt0243494,Po lun tai,"6,7",NO DATA
tt0243586,Sueños en la mitad del mundo,"6,2",NO DATA
tt0242325,Born to Lose,"5,8",100
tt0242895,Somberman's aktie,"6,7",NO DATA
tt0243999,Jak narkotyk,"5,5",NO DATA
tt0243218,Beed-o baad,"7,8",95
tt0245961,Iddaru Mitrulu,"5,2",NO DATA
tt0244794,Sirf Tum,"6,2",48
tt0244546,Inesperado amor,"7,2",NO DATA
tt0246240,Sneham Kosam,"6,5",NO DATA
tt0246205,Rudy Blue,"6,3",NO DATA
tt0245550,Una vita non violenta,"6,8",2
tt0245441,Les siestes grenadine,"6,9",67
tt0245892,Eylül Firtinasi,"6,1",NO DATA
tt0246159,Post Concussion,"7,3",NO DATA
tt0246904,Sa paraiso ni Efren,"6,8",NO DATA
tt0246429,"Ángel, la diva y yo","6,0",NO DATA
tt0246701,Inteha,"5,7",NO DATA
tt0247613,Bakha satang,"7,6",NO DATA
tt0247063,You Can't Go Home Again,NO DATA,NO DATA
tt0246687,Hu Tu Tu,"6,4",86
tt0251142,The Innocents,"6,8",95
tt0250746,Stakleni topcheta,"6,5",NO DATA
tt0250647,"Pas de café, pas de télé, pas de sexe","6,0",NO DATA
tt0253394,Scandal: On the Other Side,"4,1",NO DATA
tt0253164,Die Jungfrau,"5,3",NO DATA
tt0255688,Warat,"6,5",NO DATA
tt0254463,Kaç Para Kaç,"7,5",NO DATA
tt0253704,Le silence de la peur,"6,4",NO DATA
tt0256993,Pila-Balde,"6,4",7
tt0255178,Friends,"7,6",100
tt0256150,A Little Inside,"5,4",NO DATA
tt0256213,Muro-ami,"7,0",61
tt0255360,Mazhavillu,"6,2",NO DATA
tt0259471,The Olive Tree,NO DATA,NO DATA
tt0258766,Nihon kuroshakai,"6,9",45
tt0259267,Symfonia haraktiron,"5,3",NO DATA
