id_pelicula,nombre_pelicula,puntos_imdb
tt5068886,Q,6
tt3623668,"Under Milk Wood",6
tt4595186,"Luckiest Girl Alive",6
tt11905730,Honeymood,6
tt4361050,"Ouija: Origin of Evil",6
tt3771536,Shivaay,6
tt5091014,"Jasper Jones",6
tt5490470,"Zwischen den Jahren",6
tt13137576,"Serre moi fort",6
tt12676326,"Malcolm & Marie",6
tt5485522,"Three Peaks",6
tt5460548,Corporate,6
tt11651796,"AK vs AK",6
tt3735602,"Latin Lover",6
tt3787590,"We Are Your Friends",6
tt5370442,"Balu Mahi",6
tt27926473,"All I Want Is You 2",6
tt12593208,"Deira Diaries",6
tt3334212,"This Isn't Funny",6
tt3698118,"Gangnam 1970",6
tt4104950,4:00am,6
tt4446472,Porto,6
tt4702752,"Eye on Juliet",6
tt3675204,"Len and Company",6
tt4574912,"Honey Jar: Chase for the Gold",6
tt9114286,"Black Panther: Wakanda Forever",6
tt5514632,"3-gatsu no raion zenpen",6
tt5067956,"L'instant infini",6
tt13188058,Ringside,6
tt12337854,"The Death of Us",6
tt11720140,"Teri Meri Gal Ban Gayi",6
tt3278330,"Il racconto dei racconti - Tale of Tales",6
tt16464084,"Stay the Night",6
tt5167966,"Isshûkan furenzu",6
tt4002136,"Broken Memories",6
tt3359868,"Force of Destiny",6
tt5502766,Phillauri,6
tt3548858,Houses,6
tt12536294,Spencer,6
tt3284178,"As Mil e Uma Noites - Volume 1: O Inquieto",6
tt4362646,"Golden Years",6
tt15782570,"You Can Live Forever",6
tt10740298,"108: Kaiba Gorô no fukushû to bôken",6
tt4902904,"The Resurrection of Gavin Stone",6
tt5376196,"Wilde Maus",6
tt10963462,"When We're Born",6
tt9288748,"My Father's Dragon",6
tt5103984,"Ayúdame a pasar la noche",6
tt3338230,"La semilla del silencio",6
tt3530978,"La corrispondenza",6
tt4027504,"Lazy Eye",6
tt9784708,"Rise of the Teenage Mutant Ninja Turtles",6
tt11905962,Sputnik,6
tt12695058,"Zai Jian Ba! Shao Nian",6
tt5512058,"Love 1.0 Even Without You",6
tt5539052,"The Polka King",6
tt3072778,"Dearest Jane",6
tt3655972,"El olivo",6
tt5067956,"L'instant infini",6
tt27543570,"Dead Girls Dancing",6
tt3245848,"Aram, Aram",6
tt3497384,"Le ciel du centaure",6
tt4331776,"The Lockpicker",6
tt13885592,"Die Heimsuchung",6
tt4291600,"Lady Macbeth",6
tt5571724,Sommerfest,6
tt4411618,"In Dubious Battle",6
tt4109268,"Asperger's Are Us",6
tt27930752,"Sweet My Home",6
tt3364242,"Acasã la tata",6
tt4459156,"55 Steps",6
tt4758646,"War Machine",6
tt11157590,"Qin ai de xin nian hao",6
tt11617052,Undine,6
tt3564924,"The Remake",6
tt13421132,Sunny,6
tt5153236,Hampstead,6
tt4196450,"The Birth of a Nation",6
tt5271794,"That Good Night",6
tt11749980,"Tarung Sarung",6
tt18073134,"Private Meeting",6
tt3765088,"Entre Abelhas",6
tt4675370,"The Inland Road",6
tt3152624,Trainwreck,6
tt3090670,Advantageous,6
tt10804178,"Jak zostalem gangsterem. Historia prawdziwa",6
tt11090894,"Zui jia dao yan",6
tt4935898,"Restos de viento",6
tt13598976,"Ji hun",6
tt3790244,"La scultura",6
tt13651868,Han,6
tt3451720,Francofonia,6
tt5220252,"Double Play",6
tt3321300,"Spooks: The Greater Good",6
tt5521594,Simpel,6
tt3262990,"Brotherly Love",6
tt10749786,Atlantis,6
tt3721924,"Buddy Solitaire",6
tt27534328,Gwigongja,6
tt4607168,Ilegitimo,6
tt13086274,"Everything Will Change",6
tt10923222,"Bitiya Chhathi Mai Ke",6
tt4371680,"Icaros: A Vision",6
tt4681454,"Lost Child",6
tt3778086,"Sleeping Giant",6
tt4033204,"Born Again Dead",6
tt3064298,"Man Up",6
tt11892046,"Cigare au miel",6
tt12579120,"El hoyo en la cerca",6
tt13937648,"Lock Down Love",6
tt18270328,"2022 Oscar Nominated Short Films: Live Action",6
tt3038052,"Malá z rybárny",6
tt3395648,Rosemont,6
tt3300442,"Paternity Leave",6
tt4218240,"El destello de la luna",6
tt11236272,"Amigo de nadie",6
tt17494686,Decibel,6
tt4273500,"The Conway Curve",6
tt3489526,"Wounded Land",6
tt5247704,"Ce qui nous lie",6
tt13624526,Duna,6
tt3913244,"The Carer",6
tt4834220,"Pork Pie",6
tt12619080,"The Advanced Animals",6
tt4505208,"La vache",6
tt5224012,"Kiss and Cry",6
tt4703048,"6 Days",6
tt27950276,"Why Do You Love Me",6
tt16369822,"Bandirma Füze Kulübü",6
tt16377714,"Leonor Will Never Die",6
tt9054970,"Doctor G",6
tt4494718,"Final Portrait",6
tt3995110,Reykjavík,6
tt4081630,"The Valet",6
tt4538916,"Finding Your Feet",6
tt5543696,Accountable,6
tt18283384,Beloved,6
tt4411596,"My Cousin Rachel",6
tt13142240,"Les amours d'Anaïs",6
tt5334076,Kaygi,6
tt5540992,"Shock and Awe",6
tt4393036,Emily,6
tt4693358,OtherLife,6
tt3111626,"The Sky Above Us",6
tt28093168,"The Essential Church",6
tt12796444,"Ghabrana Nahi Hai",6
tt12701964,"Von Fischen und Menschen",6
tt5089534,"Freak Show",6
tt11393360,"Hatchbak Ghermez",6
tt5508576,"Une vie ailleurs",6
tt4365518,"Sufat Chol",6
tt5492260,"Never Steady, Never Still",6
tt5372612,"The Invisible Player",6
tt10981202,"Sora no aosa o shiru hito yo",6
tt4505670,Pawo,6
tt5126922,"The Pirates of Somalia",6
tt4135326,"Lane 1974",6
tt5219972,"Class Rank",6
tt11151734,"Ye yi ji ye",6
tt5084170,"Mugen no jûnin",6
tt18555762,"The Last Five Years",6
tt12889404,Cyrano,6
tt4358344,"Rough Book",6
tt4647482,"S one strane",6
tt11697820,Rizi,6
tt4412528,"Two Lovers and a Bear",6
tt4193394,Indignation,6
tt4020272,Cents,6
tt12443946,Sweat,6
tt3339354,"A Year and Change",6
tt11092546,"Il ladro di giorni",6
tt5537330,Sundowners,6
tt12339374,"Rawkto Rawhoshyo",6
tt5495726,"Bába z ledu",6
tt5183594,"Vida de Familia",6
tt4277526,Demi,6
tt4400994,"The Ballad of Lefty Brown",6
tt13559026,Jockey,6
tt28239832,"A Room of His Own",6
tt13834196,"Bantú Mama",6
tt13938062,"L'afide e la formica",6
tt11656548,"Mother: Mazâ",6
tt11958344,"Nakitai watashi wa neko o kaburu",6
tt4838248,"Just Charlie",6
tt3737944,"El Invierno",6
tt18935954,"De forbandede år 2",6
tt16418768,"On the Morning You Wake (to the End of the World)",6
tt5175450,"Mark Felt: The Man Who Brought Down the White House",6
tt3276944,"L'orchestre de minuit",6
tt13658076,"The Cathedral",6
tt10927472,"Shao nian yu hai",6
tt3208936,Knucklehead,6
tt4652650,"Please Stand By",6
tt13648220,"Misha and the Wolves",6
tt11199856,Apostratos,6
tt11102282,"Seven and a Half",6
tt5566590,"Nur ein Tag",6
tt4210080,"The Confirmation",6
tt17308130,Coma,6
tt3776484,Zubaan,6
tt4262174,"First Girl I Loved",6
tt13885296,"Good Grief",6
tt4466648,"Smrt u Sarajevu",6
tt3711902,"The Wicked Path",6
tt11254858,"Yo, adolescente",6
tt3740778,"Shan he gu ren",6
tt5300840,"Heart, Baby",6
tt3582040,Boomerang,6
tt3954660,Suntan,6
tt5208216,Wonderstruck,6
tt3259424,"Kar korsanlari",6
tt3440132,"Golden Kingdom",6
tt3595744,"The Cardinal Rule",6
tt10767168,"La llorona",6
tt11865226,Fathers,6
tt3236120,"I'll See You in My Dreams",6
tt3517026,"Go Home",6
tt5207262,Zalozhniki,6
tt3142366,"Take Me to the River",6
tt11917942,"Supai no tsuma",6
tt5226512,Feed,6
tt10912116,UnTrue,6
tt16306290,Orlando,6
tt4158876,"Other People",6
tt3990782,"Radio Dreams",6
tt3381600,"Funny Bunny",6
tt3280176,Antonia.,6
tt3203954,"Im Spinnwebhaus",6
tt4647784,"Le confessioni",6
tt3974638,"Icheri Sheher",6
tt3414960,"Ktown Cowboys",6
tt4383288,"Polina, danser sa vie",6
tt27928749,"Qing chun bing bu wen rou",6
tt13038218,"À l'ombre des filles",6
tt4062756,"South of 8",6
tt4619460,"No te olvides de mí",6
tt27459388,"Cam Perde",6
tt3168696,"Do You Remember?",6
tt4468634,"Certain Women",6
tt5050910,"Yellow Jacket",6
tt3776826,"Operation Avalanche",6
tt3689910,"Sarusuberi: Miss Hokusai",6
tt3731564,"Love and Hostages",6
tt4379536,"Slam: Tutto per una ragazza",6
tt13599944,"Ear for Eye",6
tt10890888,"Body and Bones",6
tt27694444,"Mialo cie nie byc",6
tt4630550,"La fille inconnue",6
tt3219194,"Uncle John",6
tt5466112,"Stealing Charlie Chaplin",6
tt4547514,"El elegido",6
tt16427266,"Justice for Lizzie",6
tt16381144,Retrograde,6
tt10888630,Comets,6
tt3527014,Verfehlung,6
tt11131944,"Ri guang zhi xia",6
tt12526902,Carajita,6
tt28293875,"El auge del humano 3",6
tt5584852,Ugly,6
tt5584756,Licht,6
tt11735544,Beans,6
tt28076784,"Gu zhu yi zhi",6
tt5076082,"Low Notes",6
tt16250658,"Hvidstengruppen II - De efterladte",6
tt3544014,Akron,6
tt3727460,"3801 Lancaster: American Tragedy",6
tt12363162,"Wo he wo de jia xiang",6
tt3083008,"The Program",6
tt11900444,"Showtime 1958",6
tt13866142,"Wish You",6
tt11719648,"Vento Seco",6
tt27541074,"Uriui haru",6
tt4515928,Gavagai,6
tt4539140,Marija,6
tt4489562,"My Pure Land",6
tt3774466,Ashby,6
tt4682788,"Loving Pablo",6
tt13055958,Shtaim,6
tt5155780,"The Discovery",6
tt3766340,"Liza Liza: Skies Are Grey",6
tt3564794,"Welcome to Happiness",6
tt3685554,"Alias María",6
tt4341390,"Alaska Is a Drag",6
tt11515448,"The Latin Boys: Volume 1",6
tt13556254,"Xun han ji",6
tt3797004,"Heosamgwan maehyeolgi",6
tt4650414,"L'estate addosso",6
tt4211044,"Adult Life Skills",6
tt3663020,"So B. It",6
tt4986134,"Rebel in the Rye",6
tt4131800,"My Little Pony: The Movie",6
tt10944016,"Parallel Forest",6
tt3249352,"Someone Else",6
tt3743068,Mekko,6
tt3675676,"The Spectacular Jihad of Taz Rahim",6
tt3627488,"Burn Burn Burn",6
tt3644024,"Petits bonheurs",6
tt10948398,"Livin' It Up: The Movie",6
tt17080140,Skhema,6
tt13698742,"Friends and Strangers",6
tt4856092,"American Fango",6
tt4034208,"La propera pell",6
tt5193790,"Another Mother's Son",6
tt4666726,Christine,6
tt7461272,"Call Jane",6
tt9288822,"The Wonder",6
tt5375434,"Sicilian Ghost Story",6
tt3369806,Max,6
tt10696320,"Krabi, 2562",6
tt11384328,Hulchul,6
tt4695012,"It Comes at Night",6
tt3508840,"Ci ke Nie Yin Niang",6
tt12861212,Chhorii,6
tt13448084,Foscadh,6
tt11006530,"Li Bai zhi Tian huo liao yuan",6
tt4649416,"Almost Christmas",6
tt3794028,"Mal de pierres",6
tt4136084,"Florence Foster Jenkins",6
tt13841708,"A Primeira Morte de Joana",6
tt5424362,Kall,6
tt12244694,Found.,6
tt10915504,Lethe,6
tt3533254,"A Dozen Summers",6
tt4052882,"The Shallows",6
tt13234058,"My Son",6
tt0120332,"El tiempo de la felicidad",6
tt0118895,"Le cousin",6
tt0118900,"Gang Related",6
tt0120394,"Twin Town",6
tt0119859,"Paradise Road",6
tt0119746,"The Myth of Fingerprints",6
tt0119114,"Fever Pitch",6
tt0318729,Sulamit,6
tt0117417,"Ji lao si shi",6
tt0119508,"Leather Jacket Love Story",6
tt0118614,Amy,6
tt0286768,"Köpekler Adasi",6
tt0120443,"Viagem ao Princípio do Mundo",6
tt0124185,"Under the Skin",6
tt0119586,"Lucie Aubrac",6
tt0123329,"Xixia lu tiaotiao",6
tt0130748,"Guerra de Canudos",6
tt0118564,Affliction,6
tt0119937,Prefontaine,6
tt0123385,Artemisia,6
tt0118898,"Cremaster 5",6
tt0118531,"One Eight Seven",6
tt0119836,Onibi,6
tt0130314,"A Time to Revenge",6
tt0119368,"The Informant",6
tt0350475,"Zmeinyy istochnik",6
tt0119242,"Généalogies d'un crime",6
tt0119381,"Inventing the Abbotts",6
tt0120303,"Telling Lies in America",6
tt0123817,Edge,6
tt0116195,"En la puta calle",6
tt0124653,"The Girl with Brains in Her Feet",6
tt0120401,"The Ugly",6
tt0119095,"FairyTale: A True Story",6
tt0162361,"Hasta la victoria siempre",6
tt0129923,"La femme de chambre du Titanic",6
tt0119019,"Dream with the Fishes",6
tt0099533,"Faccia di lepre",6
tt0120250,"Sus ojos se cerraron y el mundo sigue andando",6
tt0120094,Selena,6
tt0125460,"The Planet of Junior Brown",6
tt0130064,"Kroniki domowe",6
tt0120134,"Sin querer",6
tt0221016,Berlin,6
tt0119467,"Kiss or Kill",6
tt0119668,"Midnight in the Garden of Good and Evil",6
tt0119557,"The Locusts",6
tt0118531,"One Eight Seven",6
tt0119547,"Little Boy Blue",6
tt0134028,"Afula Express",6
tt0118764,"Les Boys",6
tt0276100,"The Elastic Zenith",6
tt0119527,Deceiver,6
tt0116990,"Marianna Ucrìa",6
tt0120540,"Yes Boss",6
tt0119092,Face,6
tt0119608,Mandragora,6
tt0125828,"Let's Get Lost",6
tt0129075,Exit,6
tt0118783,"A Brother's Kiss",6
tt0118980,"Digging to China",6
tt0158489,Biteu,6
tt0120636,"El color de las nubes",6
tt0119395,"The Jackal",6
tt0118623,"Anna Karenina",6
tt0119284,"La herida luminosa",6
tt0118735,Blackrock,6
tt0119893,"Photographing Fairies",6
tt0119002,"Doing Time for Patsy Cline",6
tt0119791,Nightwatch,6
tt0120833,"Snide and Prejudice",6
tt0118768,"The Brave",6
tt0119285,"Hero No. 1",6
tt0119622,"The Marksmen",6
tt0184878,"Les sanguinaires",6
tt0135667,"Tamás és Juli",6
tt0160539,"Modré z nebe",6
tt0118554,"Adam & Eva",6
tt0129075,Exit,6
tt0119940,"Academy Boyz",6
tt0118805,"Buud Yam",6
tt0099533,"Faccia di lepre",6
tt0119311,Hoodlum,6
tt0119738,"My Best Friend's Wedding",6
tt0119428,Judwaa,6
tt0125099,"Fasl-e panjom",6
tt0151464,"Mai fu",6
tt0118571,"Air Force One",6
tt0120256,Sweethearts,6
tt0118780,"Broadway Damage",6
tt0119951,"Private Parts",6
tt0134028,"Afula Express",6
tt0118762,"Boys Life 2",6
tt0120383,"Truth or Consequences, N.M.",6
tt0125058,"Dancing on the Moon",6
tt0118548,"Absolute Power",6
tt0119719,"Mr. Vincent",6
tt0119429,"Julian Po",6
tt0120514,Wilde,6
tt0118644,Assassin(s),6
tt0117468,Retroactive,6
tt0099533,"Faccia di lepre",6
tt0120493,"The Well",6
tt0118175,Winterblume,6
tt0118671,"Bad Manners",6
tt0118972,"The Devil's Own",6
tt0099533,"Faccia di lepre",6
tt0119338,Hurricane,6
tt0119225,Gridlock'd,6
tt0119427,Judaai,6
tt0120481,"Washington Square",6
tt0123385,Artemisia,6
tt0116156,"Dzien wielkiej ryby",6
tt0120526,"Witman fiúk",6
tt0135791,Bartender,6
tt0118683,Barbara,6
tt0119731,"Murder at 1600",6
tt0118964,"The Designated Mourner",6
tt0124268,"100 Proof",6
tt0119843,"Oscar and Lucinda",6
tt0120405,"Un frère...",6
tt0119743,"My Son the Fanatic",6
tt0119987,"The Real Blonde",6
tt0118859,"City of Industry",6
tt0119278,"Chicago Cab",6
tt0119322,"House of America",6
tt0120204,"States of Control",6
tt0117335,"Zuì hou pan jue",6
tt0162480,"Mr. & Mrs. Khiladi",6
tt0127288,"Six Ways to Sunday",6
tt0119141,"Fools Rush In",6
tt0119948,"Il principe di Homburg",6
tt0127497,"Dancehall Queen",6
tt0117335,"Zuì hou pan jue",6
tt0136352,Koyla,6
tt0118756,"Le bossu",6
tt0120211,"Still Breathing",6
tt0140866,"The Broken Giant",6
tt0120538,"Ya pian zhan zheng",6
tt0120257,"Swept from the Sea",6
tt0119861,Pardes,6
tt0240841,"Pyeon ji",6
tt0190882,"Yasaeng dongmul bohoguyeog",6
tt0119592,"Mad City",6
tt0122804,Yellow,6
tt0120542,"Yi sheng yi tai xi",6
tt0119346,"I Married a Strange Person!",6
tt0441881,"Danger Close: The Battle of Long Tan",6
tt2946762,"God Bless the Child",6
tt3468824,"Golden Five",6
tt15039894,"Due Season",6
tt12726428,Stromboli,6
tt23849066,"Barfota Rop",6
tt11091664,"Fan Girl",6
tt11383164,"Dora e Gabriel",6
tt10262112,"Nobel Peace",6
tt11497180,"Your Love Song",6
tt10563920,Hakubo,6
tt10800070,"Playing the Crease",6
tt13669038,"Women Talking",6
tt10610332,"Zaijian shaonian",6
tt11238150,Zahorí,6
tt2251106,"A Devil's Game",6
tt11359158,"El apego",6
tt10342492,"Tales of the Natchez Trace",6
tt10122334,"Sur la peau",6
tt11559472,"Ali & Ava",6
tt10973466,"La Noche más Larga",6
tt11322786,"You jian Nai Liang",6
tt10518924,(Nie)znajomi,6
tt3451230,"High Strung",6
tt14091854,"Ti mangio il cuore",6
tt19755170,Bawaal,6
tt26686436,"Yi qi",6
tt10520882,Atenas,6
tt10588504,Mind-Set,6
tt26786732,"Friends Like Sisters",6
tt10374236,"Lina de Lima",6
tt10309902,Chehre,6
tt13774830,"Girasoles silvestres",6
tt11492176,"Inbetween Girl",6
tt10127684,Bronx,6
tt10801196,"Pressure Cooker",6
tt3444008,"Land of the Little People",6
tt3699186,"Duty of Care",6
tt10265034,Land,6
tt3487278,"Kalushi: The Story of Solomon Mahlangu",6
tt10584272,"Xiao Q",6
tt26686370,"Chhadke 2.0",6
tt10064270,"Jaddi Sardar",6
tt2191765,"Un moment d'égarement",6
tt10399342,"Marjoun and the Flying Headscarf",6
tt10221732,"Madison Baker Was Here",6
tt11317454,"Kacche Dhaagey",6
tt10088984,Ouistreham,6
tt11045422,Toofaan,6
tt10206614,"Chiisana koi no uta",6
tt10960102,"E noi come stronzi rimanemmo a guardare",6
tt2394063,"Too Late",6
tt11936544,"Yowis Ben 3",6
tt12703292,"Un hombre de acción",6
tt10268550,Minyan,6
tt3344694,"The Secret Scripture",6
tt16374352,"The Blind",6
tt3317776,"Elbow Grease",6
tt14484744,"Half Ticket",6
tt14223946,Bullets,6
tt12492644,"From London to Bali",6
tt10500478,Aadhaar,6
tt2586118,D'Ardennen,6
tt15531718,"Le Grand Chariot",6
tt25830282,"Tai tou jian xi",6
tt13130760,"HIT: The First Case",6
tt2943352,"Battle of Surabaya",6
tt10054778,Famous,6
tt23789808,Poyekhavshaya,6
tt15567198,"The Plains",6
tt0346045,Transeúntes,6
tt11369540,Mistrz,6
tt14157348,Arlette,6
tt10826116,"Trouble Will Find Us",6
tt11576698,"After the Incident",6
tt3149208,"Long Forgotten Fields",6
tt26412602,"Yan Jiao",6
tt10146208,"Na ostrie",6
tt10945164,Février,6
tt15430628,"Long ma jing shen",6
tt10304142,Amsterdam,6
tt26448954,Here,6
tt3317710,"Drugs & Other Love",6
tt14288636,"Before Night Falls",6
tt13175506,"La maternal",6
tt10035478,Piola,6
tt10400028,"I Am Zlatan",6
tt12345940,Femi,6
tt3326350,"The Strike",6
tt2585160,Gluckauf,6
tt11154906,"Sul più bello",6
tt10146198,Kerosin,6
tt11123316,Armugan,6
tt12171062,Corneador,6
tt10731256,"Don't Worry Darling",6
tt10314886,"Mr. Jasoos",6
tt10603286,Gullregn,6
tt19047736,"Always a Winner",6
tt11898208,"Troubled Minds",6
tt11289168,Scara,6
tt3429784,"Hello Gangster",6
tt3484812,"Confidence Game",6
tt12311620,892,6
tt2503944,Burnt,6
tt14913250,"Tout le monde aime Jeanne",6
tt11611064,"Dag för dag",6
tt14212090,L'envol,6
tt11394158,"Miss Juneteenth",6
tt14592948,"Kærlighed for voksne",6
tt10204756,"La volta buona",6
tt10385556,"Livet efter döden",6
tt11519590,"Blood Relation",6
tt3781940,"Los gigantes no existen",6
tt10506876,Topside,6
tt2788732,"Pete's Dragon",6
tt15028676,"Em Va Trinh",6
tt10675392,"Saezuru Tori Wa Habatakanai: The Clouds Gather",6
tt3340612,Interwoven,6
tt10741542,Sherni,6
tt10505598,"Jaz sem Frenk/I am Frank",6
tt10488372,"Changfeng Town",6
tt10360862,"The Man Who Sold His Skin",6
tt15166808,"Tant que le soleil frappe",6
tt10244550,"Iz zavyazanymy ochyma",6
tt10309362,"Love Pain Sevdah",6
tt2368662,"Shadows in the Distance",6
tt14696284,"Better Nate Than Ever",6
tt2340142,"Empire of the Heart",6
tt2719660,"I dine hænder",6
tt11497156,Thallumpidi,6
tt3231020,Vincent,6
tt2481512,"Stockholm, Pennsylvania",6
tt2676608,"Zoo School",6
tt10244760,"Ghost Tropic",6
tt10827792,Patchwork,6
tt10584340,"Eat Wheaties!",6
tt12888672,"Servus Papa - See You in Hell",6
tt10138312,Fraemling,6
tt10081762,"Breaking Surface",6
tt10452814,"Ivana the Terrible",6
tt0918940,"The Legend of Tarzan",6
tt3583638,Deserto,6
tt11398346,"Strawberry Mansion",6
tt1871279,"Glory Daze: The Life and Times of Michael Alig",6
tt10052290,"Milosc i milosierdzie",6
tt26270680,"Yangzi's Confusion",6
tt14227972,"My Dearest, Like a Cherry Blossom",6
tt3517776,Halfway,6
tt3511124,"The Last Shaman",6
tt11027830,"Haseen Dillruba",6
tt3529098,"The Book of Gabrielle",6
tt2922724,Bazodee,6
tt12484724,"Mere Desh Ki Dharti",6
tt2566644,"Seoul Searching",6
tt3503924,Treasure,6
tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6
tt13107800,"Leonora addio",6
tt11795652,Wildhood,6
tt10638296,"Guna 369",6
tt10530462,"Nikah Yuk",6
tt10364020,"Tiempo perdido",6
tt11818426,Gritt,6
tt11935566,"Smyrni mou agapimeni",6
tt2457330,"Strait & Narrow",6
tt10275440,K-13,6
tt11592014,"Hoy se arregla el mundo",6
tt3486358,"Soft Voice",6
tt11469908,"Siempre, Luis",6
tt10652780,"Das freiwillige Jahr",6
tt11188010,"Nobody Has to Know",6
tt11143850,Amadeo,6
tt10244754,Lillian,6
tt12392896,"Love and Baseball",6
tt26671717,Lagaslas,6
tt11295974,"Ellam Sheriyakum",6
tt10376800,"Petite Solange",6
tt11009596,"La terra dei figli",6
tt2917388,"Kidnapping Mr. Heineken",6
tt2321502,Uncanny,6
tt1661275,"Their Finest",6
tt10643184,"Nato a Xibet",6
tt13743198,"Wo xin fei yang",6
tt3874106,"L'appel du Vide",6
tt25730778,"Hong Kong Family",6
tt2248665,"Across the River",6
tt10117768,Schwesterlein,6
tt2584058,Neptune,6
tt15361650,"Let the Party Begin",6
tt2395175,"Tangled 8",6
tt10314450,Becky,6
tt10475900,Murmur,6
tt10660156,"Longa noite",6
tt11561514,"Piedra sola",6
tt1212428,"The Lost City of Z",6
tt12937528,"What a Good Secretary Wants",6
tt10160650,Rahaei,6
tt2116973,"O Duelo",6
tt1512098,"Nicht weit von mir",6
tt2368619,"Bastille Day",6
tt11062632,"El Rey de la Fiesta",6
tt10303954,Uyut,6
tt13207720,"The Final Trial of Billy the Kid",6
tt2782868,Eadweard,6
tt3498678,"The Student Body",6
tt2749282,"Papa Hemingway in Cuba",6
tt14323902,"Um Filme em Forma de Assim",6
tt2424812,"Mar Inquieto",6
tt14170058,"Il ritorno di Casanova",6
tt10657812,"Labyrinth of Cinema",6
tt10016532,"Ispade Rajavum Idhaya Raniyum",6
tt3503406,"The Whole Truth",6
tt14181328,Rounding,6
tt11738234,Windstill,6
tt11142762,Pagglait,6
tt11416594,"Karakomik Filmler: Deli",6
tt22016156,Avgrunden,6
tt0443533,"The History of Love",6
tt26935935,"Raid on the Lethal Zone",6
tt10117402,"Mak lo yan",6
tt11214590,"House of Gucci",6
tt23778218,"Don't Go Outside",6
tt13317068,"Bizarre Again",6
tt10576278,Eastman,6
tt24217762,"Sneg, sestra i rosomakha",6
tt11024580,"Rang De",6
tt3379470,"Madrid, Above the Moon",6
tt3012776,"Living with the Dead: A Love Story",6
tt26543358,Idioten,6
tt11090178,"Ye ma fen zong",6
tt10650664,Rajdooth,6
tt11541538,Innumuthal,6
tt2259122,"Love Is All You Need?",6
tt10919184,"Poslije zime",6
tt10696784,"The Harder They Fall",6
tt25730402,"Zhong Guo ping pang zhi jue di fan ji",6
tt10928612,"Tako da ne ostane ziva",6
tt3702698,Rozmari,6
tt10434142,"Las niñas",6
tt23664710,"Kutch Express",6
tt10101806,"La dona il·legal",6
tt15433754,Kishmish,6
tt2951134,"Los árboles mueren de pie",6
tt2336618,"The Other Barrio",6
tt10468098,"A Stray Goat",6
tt10457128,"Été 85",6
tt2630704,Umbrella,6
tt2133196,"Born to Be Blue",6
tt10084688,Auerhaus,6
tt10545470,"Au nom de la terre",6
tt10719572,"Retrato de mujer blanca con pelo cano y arrugas",6
tt10102402,Berliner,6
tt14589900,"O Pastor e o Guerrilheiro",6
tt12444454,Souad,6
tt12935690,"O Segundo Homem",6
tt12007484,"Fate Grand Order: The Grand Temple of Time",6
tt2720892,Sayônara,6
tt11813228,"Bodeng sar",6
tt26731175,"Dark October",6
tt10495074,"Iqro: My Universe",6
tt10206162,"Ichigo no uta",6
tt2679710,"Shanghai Belleville",6
tt15429106,Sonne,6
tt15613538,"For Ziko",6
tt10196108,"Eugénie Grandet",6
tt3843748,Homestate,6
tt3647498,"Blood Father",6
tt3512160,"S Is for Stanley",6
tt12280548,"The Light Between Us",6
tt13846546,Lingui,6
tt27732307,Blazh,6
tt12345200,Vezham,6
tt11905352,Contactado,6
tt13199014,"Six Angry Women",6
tt11354372,"Pencil Box",6
tt4961016,"Le portrait interdit",6
tt11076496,"The Ghost and the House of Truth",6
tt5540194,"Interlude in Prague",6
tt5514632,"3-gatsu no raion zenpen",6
tt27671269,"Qing wen hai you na li xu yao jia qiang",6
tt27301423,"Death Art",6
tt13276160,Tres,6
tt3715320,"Irrational Man",6
tt10901588,"The Brighton Miracle",6
tt3480886,"Ma ma",6
tt3701512,"Love Socks",6
tt3660378,"Gruber geht",6
tt4181270,"Window Horses: The Poetic Persian Epiphany of Rosie Ming",6
tt4023854,Evol,6
tt12960116,Valasa,6
tt4218696,"The Wall",6
tt3263548,"The Seventh Fire",6
tt5176126,"La mirada escrita",6
tt5376196,"Wilde Maus",6
tt12658852,"Pan de limón con semillas de amapola",6
tt10815982,"Officer Arjun Singh IPS",6
tt13472850,"Have a Nice Life",6
tt11381200,"I Am Home",6
tt11719826,"It's True, It's True, It's True: Artemisia on trial",6
tt12683198,Beyto,6
tt5456104,"Zona hostil",6
tt11041136,Sestra,6
tt3345474,"Kiseijuu: Kanketsuhen",6
tt10919418,"Suursuz Ask",6
tt5049580,"Oso Polar",6
tt18372308,"Inmineul wihae bongmuhara",6
tt12444424,Gagarine,6
tt4666726,Christine,6
tt5333070,"Walden: Life in The Woods",6
tt3245848,"Aram, Aram",6
tt5508576,"Une vie ailleurs",6
tt3364242,"Acasã la tata",6
tt3765088,"Entre Abelhas",6
tt3646344,"Vergine giurata",6
tt12637442,"Clara Sola",6
tt3838498,"La macchinazione",6
tt3413926,"Don't Touch That Dial",6
tt10763914,Dilsiz,6
tt4703048,"6 Days",6
tt13887128,"Zuk seoi piu lau",6
tt11749980,"Tarung Sarung",6
tt5566590,"Nur ein Tag",6
tt27347892,"The Giants of Easter Island",6
tt4663548,"All Saints",6
tt3703836,"Henry Gamble's Birthday Party",6
tt3743068,Mekko,6
tt4649558,"The Radicalization of Jeff Boyd",6
tt17686782,"Häät ennen hautajaisia",6
tt4378066,"Cerca de tu casa",6
tt4108666,"The Neon Spectrum",6
tt4089840,"The Vigilante",6
tt12644232,"Lie huang zhe",6
tt3986820,"The Endless",6
tt3289728,Equals,6
tt3471098,"Maggie's Plan",6
tt5584782,Siebzehn,6
tt3912238,"Por Trás do Céu",6
